,ticker,date,neg_text,uncert_text,pos_text,price_prior,price_0,price_1,price_3,price_7
16,,2013-10-30,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing erred ill lapse late lie limitation limitations litigation losing loss lying miss plea pleas poses quit sue sued taint,approximate approximately assume assumed assuming assumption assumptions believe could depend dependent differ hidden intangible may nearly predict predicted prediction predictions risk risks uncertain uncertainties vary varying,able achieve achieved benefit better effective enable great greater satisfy strong superior transparency win,31.12739181518555,31.14492034912109,31.03099632263184,31.49545478820801,33.107913970947266
17,,2013-12-23,adverse adversely against allege alleged breach break calamity claims closed closing closure conflict conflicts contested corrupt corruption corruptly crisis culpability cut damage damages default defaulting defect defects defend defending deficiency deter disclose disclosed dispute disrupt disruption downgrading easing encumbrance encumbrances erred error fail failed failure fault fined force forced forego fraud fraudulent guilty harm hazard hazardous ill impracticable improper inadvisable inappropriate incident ineligible infringe infringement insufficient intentional interfere investigating investigation late laundering lie limitation limitations lose losing loss losses mislead misleading misrepresent misrepresentation miss moratorium noncompliance omission omissions omit overage plaintiff plea plead pleaded poses postpone quit refusal refuse refused reparation revocation sever strain sue sued suspend suspended suspending terminate terminated termination threat threaten threatened unable unavailable unlawful unpaid violation weak weakness,appear approximate approximately assume assuming believe believes conditional contingent could depend dependent differ may ordinarily pending possible preliminary risk risks sometime sometimes,able achieve advantage benefit confident effective exclusive gain gains good invent invention inventions leading opportunity satisfactory satisfied satisfy succeed succeeding win,32.493675231933594,32.33474349975586,32.740917205810554,33.058780670166016,
18,,2014-01-29,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing erred ill lapse late lie limitation limitations litigation losing lying miss plea pleas poses quit sue sued taint,approximate approximately assume assumed assuming assumption assumptions believe could depend dependent differ hidden intangible may predict predicted prediction predictions risk risks uncertain uncertainties vary varying,able benefit better effective enable great greater satisfy superior transparency win,32.02569961547852,32.370059967041016,32.54665756225586,32.21112060546875,23.69972419738769
19,,2014-02-19,adverse adversely break cancel cancelled cease closing closure collapse cut disclosing fail failure forego ill lapse late lie lose losing lying miss purport quit sue sued terminate termination,anticipate anticipated approximate approximately could depend dependent differ hidden may revise risk risks,able benefit benefiting efficient efficiently excited honor honored incredibly leading satisfied satisfy strong valuable win,33.288890838623054,33.368953704833984,33.58245849609375,33.52907943725586,34.080638885498054
20,,2014-03-26,adverse adversely break cancel cancelled closing closure collapse cut fined ill lapse late lie lose losing miss quit sue termination,anticipate anticipated could differ hidden may revise risk risks,able satisfied satisfy win,35.88652420043945,35.397239685058594,35.01471710205078,36.46477127075195,35.46841049194336
21,,2014-04-23,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing erred ill lapse late lie limitation limitations litigation losing lying miss plea pleas poses quit resign resignation sue sued taint,almost approximate approximately assumption assumptions believe could depend dependent differ hidden intangible may predict predicted prediction predictions risk risks uncertain uncertainties vary varying,able benefit better effective efficient efficiently enable great greater improving incredibly progress satisfy strong succeed succeeded superior transparency win,35.57516860961914,35.30827713012695,35.45951461791992,36.35801315307617,35.30827713012695
22,,2014-05-23,break collapse cut ill inability lapse lie lose miss resign resignation,depend dependent hidden,able gain gains satisfy success win,35.92467498779297,35.94260025024414,,35.84405517578125,36.09489440917969
23,,2014-07-23,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing erred ill lapse late lie limitation limitations litigation losing loss lying miss plea pleas poses quit sue sued taint,approximate approximately assumption assumptions believe could depend dependent differ hidden intangible may predict predicted prediction predictions risk risks uncertain uncertainties vary varying,able benefit better effective enable good great greater opportunity satisfy superior transparency win,40.16218566894531,40.1980094909668,39.776954650878906,39.3917350769043,38.397308349609375
24,,2014-10-06,break cancel cancelled cease ceased closing closure collapse cut fines forego ill lapse late lie losing miss penalties purport quit sue sued terminate terminated,approximate approximately hidden,able accomplish accomplished effective good satisfaction satisfy win,41.54888916015625,41.54888916015625,41.0440559387207,41.3325309753418,38.96166610717773
25,,2014-10-28,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing erred ill lapse late lie limitation limitations litigation losing loss lying miss plea pleas poses quit sue sued taint,approximate approximately assumption assumptions believe could depend dependent differ hidden intangible may predict predicted prediction predictions risk risks uncertain uncertainties vary varying,able benefit better effective enable good great greater satisfy strong superior transparency win,41.38662338256836,41.90946578979492,42.02666091918945,42.32414627075195,43.90172958374024
26,,2014-10-28,absence adverse against breach break cancel cancelled claims closed closing closure closures collapse cut defend defer deficit deter dissolution doubt doubtful erred error fined forfeit forfeited forfeiture forfeitures fraud harm ill impair impaired impairment incident infringe infringement lack lapse late lie limitation limitations liquidation litigation lose losing loss losses lying misconduct miss misstate misstatement negative penalties poses pressing purport quit reparation restructuring restructurings sever sue sued sues suffer suffered termination threat threaten threatened unpaid volatility,anticipate anticipated apparent approximate approximately approximates assume assumed assumption assumptions believe believes contingencies could depend dependent differ doubt doubtful hidden intangible likelihood may nonassessable possibility preliminary probable revise revised risk risks sometime uncertain variable variables volatility,able achieve achieved achieving advances advantage advantages assure assured benefit best effective efficiencies exclusive gain gains good great greater improve improvement improving opportunities positive progress satisfy win,41.38662338256836,41.90946578979492,42.02666091918945,42.32414627075195,43.90172958374024
27,,2014-10-29,break claims closed closing collapse concern cut delay delayed deter disclose disclosed dispose erred fined force forego ill investigation lack lapse lie lose losing miss poses sue sued sues suspend suspending terminate termination undisclosed,assume assumed depend dependent hidden indeterminate may nonassessable pending,able effective good opportunity satisfy win,41.90946578979492,42.02666091918945,41.5128288269043,42.76586532592773,43.88370132446289
28,,2015-01-28,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing doubt doubtful erred ill lapse late lie limitation limitations litigation losing loss lying miss plea pleas poses quit sue sued taint,approximate approximately assumption assumptions believe could depend dependent differ doubt doubtful hidden intangible may predict predicted prediction predictions risk risks uncertain uncertainties vary varying,able benefit better effective enable great greater progress satisfy superior transparency win,38.69938278198242,37.36585998535156,38.1097297668457,37.44750595092773,38.472599029541016
29,,2015-04-22,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing doubt doubtful erred ill lapse late lie limitation limitations litigation losing loss lying miss plea pleas poses quit sue sued taint,approximate approximately assumption assumptions believe could depend dependent differ doubt doubtful hidden intangible may predict predicted prediction predictions risk risks uncertain uncertainties vary varying,able benefit better effective enable great greater satisfy strong superior transparency win,38.95652389526367,39.27629470825195,29.76962280273437,43.88090133666992,44.45647811889648
30,,2015-06-15,break collapse cut ill inability lapse lie lose miss quit resign resignation,depend dependent hidden may risk,able gain gains satisfy success win,42.27180480957031,41.821231842041016,42.14306640625,42.96147155761719,41.96835708618164
31,,2015-07-29,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing doubt doubtful erred ill lapse late lie limitation limitations litigation losing loss lying miss plea pleas poses quit sue sued taint,approximate approximately assumption assumptions believe could depend dependent differ doubt doubtful hidden intangible may predict predicted prediction predictions risk risks uncertain uncertainties vary varying,able benefit better effective enable great greater improving satisfy strong success successful successfully superior transparency win,41.69248962402344,42.56605529785156,43.10860443115234,43.04423522949219,42.97986602783203
32,,2015-11-04,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing doubt doubtful erred ill lapse late lie limitation limitations litigation losing loss lying miss plea pleas poses quit sue sued taint,approximate approximately assumption assumptions believe could depend dependent differ doubt doubtful hidden intangible may predict predicted prediction predictions risk risks uncertain uncertainties vary varying,able benefit better effective enable good great greater innovating satisfy success successful successfully superior transparency win,50.12211227416992,50.35350799560547,50.33499526977539,50.1313591003418,48.90954208374024
33,,2015-12-01,break closed collapse cut disclose disclosed ill lapse lie lose miss,approximate approximately hidden,able advancing beneficial beneficially good satisfy win,50.64630508422852,51.45703125,27.937536239624023,52.099998474121094,51.50361251831055
34,,2016-01-27,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut defer disclosing doubt doubtful erred ill lapse late lie limitation limitations litigation losing loss lying miss plea pleas poses quit sue sued taint,approximate approximately assumption assumptions believe could depend dependency dependent differ doubt doubtful hidden intangible may predict predicted prediction predictions risk risks uncertain uncertainties vary varying,able benefit better effective enable great greater satisfy superior transparency win,29.269561767578125,47.72961044311523,48.51236343383789,50.98177337646485,46.74184036254883
35,,2016-04-27,breach breaches break caution cautioned challenge challenges challenging closing closure collapse concern concerns conciliation cut disclosing distract distracted doubt doubtful erred hurt ill lapse late lie limitation limitations litigation losing loss lying miss plea pleas poses posing question questions quit restate sue sued taint worry,approximate approximately assumption assumptions believe believes could depend dependency dependent differ doubt doubtful hidden intangible may predict predicted prediction predictions preliminary risk risks uncertain uncertainties vary varying,able achieve benefit best better creative effective enable enabling encouraging good great greater improve improving incredible leadership leading satisfy strong stronger success superior transparency valuable win,48.278785705566406,47.80950164794922,46.83341598510742,47.49978637695313,47.29330062866211
36,,2016-05-20,break closed collapse cut disclose disclosed ill lapse lie lose miss terminate terminated termination,hidden may,able satisfy win,47.55792999267578,47.84146118164063,47.28384780883789,49.259132385253906,50.09082794189453
37,,2016-06-21,break closed collapse cut disclose disclosed dissolution ill inability lapse late lie liquidation lose miss quit resign resignation restate restated restatement,depend dependent hidden,able gain gains satisfy success win,47.3216552734375,48.38018035888672,48.191162109375,47.09483337402344,48.36127853393555
38,,2016-07-27,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing doubt doubtful erred ill lapse late lie limitation limitations litigation losing loss lying miss plea pleas poses quit sue sued taint,approximate approximately assumption assumptions believe could depend dependency dependent differ doubt doubtful hidden intangible may predict predicted prediction predictions risk risks uncertain uncertainties vary varying,able benefit better effective enable good great greater pleased progress satisfy superior transparency win,53.64443969726562,53.10572814941406,53.1246337890625,53.47431945800781,54.77857208251953
39,,2016-11-02,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing doubt doubtful erred ill lapse late lie limitation limitations litigation losing loss lying miss plea pleas poses quit sue sued taint,approximate approximately assumption assumptions believe contingent could depend dependency dependent differ doubt doubtful hidden intangible may predict predicted prediction predictions risk risks uncertain uncertainties vary varying,able benefit better effective enable good great greater progress satisfy superior transparency win,56.869834899902344,56.51795959472656,56.3087387084961,57.459449768066406,56.12805557250977
40,,2016-11-18,break collapse cut ill lapse lie miss resign resignation,hidden nearly,able effective satisfy win,58.05826187133789,57.78060531616211,58.26889038085938,57.8284797668457,58.48909378051758
41,,2016-11-18,break collapse cut ill lapse lie miss,depend hidden may,able opportunities satisfy win,58.05826187133789,57.78060531616211,58.26889038085938,57.8284797668457,58.48909378051758
42,,2017-02-01,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing doubt doubtful erred forfeit forfeiture forfeitures ill lapse late lie limitation limitations litigation losing loss lying miss plea pleas poses quit sue sued taint,approximate approximately assumption assumptions believe contingent could depend dependency dependent differ doubt doubtful hidden intangible may predict predicted prediction predictions risk risks uncertain uncertainties vary varying,able benefit better effective enable great greater satisfy superior transparency win,61.89753341674805,60.87308883666992,60.48053741455078,60.93053436279297,61.27520751953125
43,,2017-03-07,break closed collapse cut disclose disclosed ill lapse lie lose lying miss resign,approximate approximately hidden,able effective satisfy win,61.90675354003906,62.031982421875,62.60028076171875,62.54248428344727,62.26315689086914
44,,2017-05-03,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing doubt doubtful erred fined ill lapse late lie limitation limitations litigation losing loss lying miss plea pleas poses quit sue sued taint,approximate approximately assumption assumptions believe could depend dependency dependent differ doubt doubtful hidden intangible may predict predicted prediction predictions revise revised risk risks uncertain uncertainties vary,able better enable good great greater satisfy strong superior transparency win,66.75180053710939,66.53990173339844,66.27981567382811,66.40504455566406,65.86562347412111
45,,2017-06-06,break collapse cut false fined ill lapse lie lose lying miss quit resign resignation,depend dependent hidden revise revised,able gain gains satisfy success win,70.02129364013672,70.2537841796875,70.12786865234375,68.12253570556639,67.71567535400389
46,,2017-07-26,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing doubt doubtful erred fined ill lapse late lie limitation limitations litigation lose losing loss lying miss plea pleas poses quit sue sued taint,approximate approximately assumption assumptions believe could depend dependency dependent differ doubt doubtful hidden intangible may predict predicted prediction predictions revise revised risk risks uncertain uncertainties unsettled vary,able better enable good great greater satisfy superior transparency win,71.8716049194336,71.7359848022461,70.87380981445312,70.42816162109375,70.4087905883789
47,,2017-09-22,break closed collapse cut deter disclose disclosed fined ill lapse lie lose lying miss restate restated,anticipate anticipates approximate approximately depend dependent hidden revise revised,able beneficial beneficially satisfy win,72.27400207519531,72.46879577636719,71.34878540039062,71.92340850830078,72.32271575927734
48,,2017-11-01,abuse breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing doubt doubtful erred fined ill lapse late lie limitation limitations litigation lose losing loss lying miss plea pleas poses preventing quit serious sue sued taint,approximate approximately assumption assumptions believe contingent could depend dependency dependent differ doubt doubtful hidden intangible may predict predicted prediction predictions revise revised risk risks uncertain uncertainties unsettled vary,able better enable great greater profitability satisfy superior transparency win,81.010009765625,81.010009765625,81.85730743408203,82.26634979248047,81.6820068359375
49,,2018-01-18,break collapse cut deter fined ill lapse late lie lose lying miss quit termination,believe hidden revise revised,able delight delighted effective improve satisfy strong win,88.22931671142578,88.1901626586914,88.09227752685547,89.95199584960938,91.92919158935548
50,,2018-01-31,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut defer deter disclosing erred fined ill lapse late lie limitation limitations litigation lose losing loss lying miss plea pleas poses quit sever sue sued taint,approximate approximately assumption assumptions believe contingencies contingent could depend dependency dependent differ hidden intangible may predict predicted prediction predictions reassess reassessing revise revised risk risks roughly uncertain uncertainties unsettled vary,able better effective enable encouraging good great greater satisfy strong stronger superior transparency win,90.7741928100586,92.99607849121094,92.26197814941406,86.13467407226562,86.31086730957031
51,,2018-04-25,breach breaches break caution cautioned challenge challenges closing closure collapse concern concerns conciliation cut disclosing erred fined ill lapse late lie limitation limitations litigation lose losing loss lying miss plea pleas poses quit sue sued taint,approximate approximately assumption assumptions believe could depend dependency dependent differ hidden intangible may predict predicted prediction predictions revise revised risk risks uncertain uncertainties unsettled vary,able better enable enhancing good great greater opportunities satisfy strength strengthen strong superior transparency win,91.57429504394531,90.77774047851562,92.69538879394531,91.96765899658205,93.58043670654295
52,,2018-05-01,break cut fined ill lie lying miss resign resignation,revise revised,satisfy win,91.96765899658205,93.42308807373048,91.95783233642578,93.58043670654295,96.28480529785156
53,,2018-05-08,break challenge challenges closing collapse cut fined ill lapse lie lose losing lying miss,depend dependent hidden revise revised,able delight delighted effective exciting opportunities satisfy win,94.6228485107422,94.21965026855469,95.33090209960938,96.07827758789062,94.99346923828124
54,,2018-05-08,break closing collapse cut deter disclosing fined ill lapse lie losing lying miss termination,hidden revise revised,able effective satisfy win,94.6228485107422,94.21965026855469,95.33090209960938,96.07827758789062,94.99346923828124
55,,2018-06-05,break collapse cut fined ill lapse lie lose lying miss resign resignation,depend dependence dependent hidden revise revised risk,able gain gains satisfy success win,100.41574096679688,100.92933654785156,101.22562408447266,100.37622833251952,100.1688232421875
56,,2018-07-25,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing erred fined ill lapse late lie limitation limitations litigation lose losing loss lying miss plea pleas poses quit sue sued taint,approximate approximately assumption assumptions believe contingencies could depend dependency dependent differ hidden intangible may predict predicted prediction predictions revise revised risk risks uncertain uncertainties unsettled vary,able better enable enhancing great greater satisfy superior transparency win,106.33184814453124,109.46273803710938,108.26766967773438,104.07010650634766,106.7071533203125
57,,2018-10-24,allegation allegations argument break claims closed collapse cut deny deter disclose disclosed dismiss dismissed fined forego ill lapse late lie litigation lose lying miss missed poses tense unreimbursed wrong wrongdoing,hidden revise revised risk,able resolve satisfaction satisfy win,107.17728424072266,101.44662475585938,107.37557983398438,102.96356201171876,105.25384521484376
58,,2018-10-30,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing erred fined ill lapse late lie limitation limitations litigation lose losing loss lying miss plea pleas poses quit sue sued taint,approximate approximately assumption assumptions believe contingencies contingent could depend dependency dependent differ hidden intangible may predict predicted prediction predictions revise revised risk risks uncertain uncertainties unsettled vary,able best better effective enable enhancing great greater opportunities satisfy superior transparency win,102.96356201171876,102.84459686279295,105.8982925415039,105.25384521484376,110.79613494873048
59,,2018-12-07,break collapse cut fined ill lapse lie lying miss,depend hidden may revise revised,able opportunities satisfy win,108.72566986083984,104.3742446899414,107.13246154785156,108.61613464355469,103.52786254882812
60,,2019-01-30,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing erred fined ill impair lapse late lie limitation limitations litigation lose losing loss lying miss plea pleas poses quit sue sued sues taint,approximate approximately assumption assumptions believe contingencies contingent could depend dependency dependent differ hidden intangible may predict predicted prediction predictions revise revised risk risks uncertain uncertainties unsettled vary,able better effective enable enhancing great greater satisfy superior transparency win,102.5022430419922,105.9276123046875,103.98590850830078,105.29033660888672,105.22063446044922
61,,2019-03-14,break collapse cut fined ill lapse lie lying miss resign,hidden revise revised,able satisfy win,114.5,114.58999633789062,115.91000366210938,117.6500015258789,117.66000366210938
62,,2019-04-15,absence adverse adversely against allege alleged alleging assertions breach breached break burden cancel cancellation cease ceased challenge challenges claiming claims closed closing closure collapse concern conflict contend contrary convict conviction counterclaim counterclaims criminal cut defend defending deficiencies delay destroy destroyed destruction deter diminish diminishing disclose disclosed disinterested dismiss dismissal dispose dispute disqualification disqualified disregard disregarded disrupt disruption distract distraction doubt erred fail failed fails failure fault fined fines force forced forego fraud frivolous guilty harm ill illegal impair impaired impairing improper inability inaction inadvertent incident inconsistent inquiry intentional interfere invalid invalidate investigating investigation knowingly lapse late lie limitation limitations litigation lose losing loss lost lying misconduct miss objecting omission omissions oppose opposed overage overcome penalties plea pleas poses posing postpone postponed postponement preclude prejudice prosecute prosecuted prosecuting purport purporting question questions quit relinquish relinquishes resign resignation restate restated revocation revocations revoke revoked sever stolen sue sued sues suffer suffered taint terminate termination terminations threat threaten threatened unable unavailable undue unlawful unpaid unreasonably violation,alteration anticipate anticipated appear appears assume believe believed believes clarification clarifications could depend dependence dependent differ doubt hidden indefinite may might pending possible presume presumed presumption revise revised risk suggest suggests tending uncertain uncertainty,able advancement advances advantage beneficial beneficially benefit best conclusive conclusively confident desirable desired effective empower empowered enable enjoy exclusive exclusively exclusivity favorably gain gaining gains good great greater loyal opportunity pleasure resolve satisfactory satisfied satisfy success successful successfully win,120.9499969482422,121.0500030517578,120.7699966430664,123.37000274658205,125.01000213623048
63,,2019-04-24,breach breaches break caution cautioned closing closure collapse concern concerns conciliation cut disclosing erred fined ill impair inquiry lapse late lie limitation limitations litigation lose losing loss lying miss plea pleas poses quit sue sued sues taint unresolved,approximate approximately assumption assumptions believe contingencies could depend dependency dependent differ hidden may predict predicted prediction predictions probable revise revised risk risks uncertain uncertainties vary,able better collaborative effective enable enhancing good great greater resolve satisfy superior transparency win,125.44000244140624,125.01000213623048,129.14999389648438,129.77000427246094,128.89999389648438
71,,,,,,,,,50.09082794189453,
73,,,,,,48.35182571411133,,,,
