,ticker,date,neg_text,uncert_text,pos_text,date_1,date_3,date_7
24,csco,2014-09-25,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,2014-09-26,2014-09-28,2014-10-02
25,csco,2014-11-12,adverse antitrust break catastrophic caution cautioned concern conciliation cut defect defects defer deter divest divestiture divestitures doubt doubtful downturn downturns erred fines forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation loss losses miss obsolete plea pleas poses question quit restructuring restructurings seize sue sued taint termination threat volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending predict prediction predictions risk risks uncertain uncertainties variability variation variations volatility,able achieve benefit collaborate collaboration effective efficiency enable enabling encouraging gain gains good improving innovation innovations innovative invent inventor opportunities pleased positive progress satisfy strength strong strongest succeed success successful successfully win,2014-11-13,2014-11-15,2014-11-19
26,csco,2014-11-14,break cut lie miss,,able effective satisfy succeed win,2014-11-15,2014-11-17,2014-11-21
27,csco,2014-11-24,absence adverse adversely against allege alleged bad breach breached break cancel cancelled cease ceased ceases claims closing closure coerce coerced conciliation conflict conflicts contrary controversy cut damage damages deceased decline defer delay delays deter disclose discontinue discontinued disparage disparaging dispose disqualify disqualifying easing erred fail failure fined force forcing forego forfeit forfeited forfeiture ill impair impairment improper improperly incident inconsistent interfere invalid investigation lapse lapsed late lie limitation limitations liquidate liquidated liquidation lose losing lying miss mistake mistakes negative omission omissions overage penalties penalty plea pleas poses posing prevents quit reject rejected resign resignation restate restated restatement revocation revoke revoked sever sue sued suspect suspend suspended terminate terminated terminates terminating termination unable unemployment untimely violate violation wrong wrongful,approximate believe depend dependent differ fluctuation fluctuations may possible unknown,able achieve achieved achievement benefit best confident desirable desired effective empower empowered encouraging gain gains good great greater leadership opportunity satisfaction satisfy success win,2014-11-25,2014-11-27,2014-12-01
28,csco,2014-12-18,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,2014-12-19,2014-12-21,2014-12-25
29,csco,2014-12-19,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,2014-12-20,2014-12-22,2014-12-26
30,csco,2015-02-11,adverse antitrust break catastrophic caution cautioned concern conciliation cut defect defects defer deter divest divestiture divestitures doubt doubtful downturn downturns erred fines forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation lose loss losses miss obsolete plea pleas poses question quit restructuring restructurings seize sue sued taint termination volatile volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may nearly pending predict prediction predictions risk risks uncertain uncertainties variability variation variations volatile volatility,able achieve benefit best collaborate collaboration despite effective efficiency enable excited gain gains good innovation innovative invent inventor leadership opportunities pleased positive progress satisfy strong success successful successfully win,2015-02-12,2015-02-14,2015-02-18
31,csco,2015-03-19,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,2015-03-20,2015-03-22,2015-03-26
32,csco,2015-03-24,break closed cut disclose disclosed ill late lie lose miss terminate,may,able satisfy win,2015-03-25,2015-03-27,2015-03-31
33,csco,2015-05-04,break cut deter ill late lie miss,assume assumed assuming,able effective leadership satisfy win,2015-05-05,2015-05-07,2015-05-11
34,csco,2015-05-13,adverse against antitrust break catastrophic caution cautioned concern conciliation cut defect defects defer deter disrupt disruption divest divestiture divestitures doubt doubtful downturn downturns erred fines forego ill impair impairment impairments incident incidents insufficient investigation investigations late lie limitation limitations litigation loss losses miss obsolete plea pleas poses question quit restructuring restructurings seize sue sued taint termination threat threats volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence depends differ doubt doubtful fluctuation fluctuations intangible may pending possible predict prediction predictions risk risks uncertain uncertainties variability variation variations volatility,able achieve benefit collaborate collaboration confident easier effective empower enable enhance enhancement enhancements exciting gain gains good great greater honor honored improve innovation invent inventor leadership leading opportunities opportunity positive profitability satisfy strength strong success successful successfully tremendous win,2015-05-14,2015-05-16,2015-05-20
35,csco,2015-06-01,against allege alleged bad breach breached break cancel cancelled cease ceased claims closure coerce coerced conciliation conflict controversy cut damage damages decline defer deter disclose disparage disparaging easing erred fail failure fined force forcing forego forfeit forfeited forfeiture ill improper improperly invalid investigation lapse lapsed late lie limitation lose miss negative omission overage penalties penalty plea pleas poses posing prevents quit reject rejected revocation revoke revoked sever suspect terminate terminates termination unemployment untimely violate violation wrong wrongful,believe depend dependent may unknown,able achieve achieved achievement benefit best confident effective empower empowered encouraging gain gains good great greater satisfy success win,2015-06-02,2015-06-04,2015-06-08
36,csco,2015-06-10,break cease ceased cut ill late lie loss losses miss quit restructure,approximation believe believes,able gain satisfy win,2015-06-11,2015-06-13,2015-06-17
37,csco,2015-06-12,adverse adversely against allege alleged bankrupt bankruptcy breach break calamity claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defects deficiency deter disclose disclosed dispose dispute disturb disturbance downgrading encumbrance encumbrances erred erring fail failed fails failure fault faults fined force forego forfeit forfeiture fraud fraudulent guilty harm hazard hazardous ill imperfection imperfections impracticable inadvisable incident incorrect ineligible infringe infringement injunction insolvency insufficient interfere interference investigation investigations lapse late lie limitation limitations lose losing loss losses manipulation mislead misleading misrepresent misrepresentation miss moratorium objection omission omissions omit omits omitted overtly plaintiff plea pleas poses postpone prejudice prejudiced preventing quit reparation revocation sever solvency sue sued suspend suspended suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid unrest violate violation weak weakness weaknesses,appear appeared assume assuming assumption assumptions believe conditional contingent could depend dependent may pending possible preliminary varied,able benefit best confident effective enable exclusive gain gains good great greater leading opportunity perfect positive satisfaction satisfactory satisfied satisfies satisfy stabilization succeed succeeding success win,2015-06-13,2015-06-15,2015-06-19
38,csco,2015-06-18,adverse adversely arrears bankrupt bankruptcy break cease closed concern contrary cut default defaults defect deter disclose disclosed erred error fault faults fined force forego fraud fraudulent ill inconsistency inconsistent insolvency intentional investigation lack lapse lapsed late lie limitation limitations lose losing miss moratorium poses postpone postponed quit solvency sue sued sues terminate termination unavailability undisclosed unpaid usury,ambiguity appear appears approximate approximately assume assumed assuming depend dependent indeterminate may possible,able beneficial conclusive effective enable good great greater highest leading satisfy succeed succeeding success win,2015-06-19,2015-06-21,2015-06-25
39,csco,2015-07-29,break cut deter disclose ill lie lose miss quit,assumption,able effective satisfy win,2015-07-30,2015-08-01,2015-08-05
40,csco,2015-08-12,adverse antitrust break catastrophic caution cautioned closed concern conciliation cut defect defects defer deter divest divestiture divestitures doubt doubtful downturn downturns erred fines forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation lose loss losses miss obsolete plea pleas poses question quit restructuring restructurings seize sue sued taint termination volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending predict prediction predictions risk risks uncertain uncertainties variability variation variations volatility,able achieve benefit best collaborate collaboration effective enhance exciting gain gains good great greater incredibly invent inventor opportunities pleased profitable satisfy strength strong success successful successfully win,2015-08-13,2015-08-15,2015-08-19
41,csco,2015-08-28,break closed cut disclose disclosed ill lie lose miss terminate,may,able satisfy win,2015-08-29,2015-08-31,2015-09-04
42,csco,2015-09-14,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,2015-09-15,2015-09-17,2015-09-21
43,csco,2015-09-17,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,2015-09-18,2015-09-20,2015-09-24
44,csco,2015-09-21,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,2015-09-22,2015-09-24,2015-09-28
45,csco,2015-11-12,adverse antitrust break catastrophic caution cautioned challenging concern conciliation cut defect defects defer deter divest divestiture divestitures doubt doubtful downturn downturns easing erred fines forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation lose loss losses miss obsolete poses question quit restructuring restructurings seize sue sued taint termination volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending predict prediction predictions risk risks uncertain uncertainties uncertainty variability variation variations volatility,able achieve benefit collaborate effective gain gains good great greater improve improvement improvements innovation invent inventor opportunities opportunity profitable satisfy strength strong success successful successfully win,2015-11-13,2015-11-15,2015-11-19
46,csco,2015-11-20,break cut lie miss,depend dependent,able gain gains satisfy win,2015-11-21,2015-11-23,2015-11-27
47,csco,2015-12-08,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,2015-12-09,2015-12-11,2015-12-15
48,csco,2016-01-28,break cut lie miss,,able satisfy win,2016-01-29,2016-01-31,2016-02-04
49,csco,2016-02-10,adverse antitrust break catastrophic caution cautioned challenging concern conciliation cut decline declined defect defects defer deter divest divested divestiture divestitures doubt doubtful downturn downturns erred fines force forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation lose loss losses miss obsolete poses question quit restructuring restructurings seize sue sued taint termination volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending predict prediction predictions risk risks uncertain uncertainties variability variation variations volatility,able achieve benefit collaborate collaboration confident effective gain gains good great greater happy improve improvement improvements innovation invent inventor opportunity profitable progress satisfy strength strong success successful successfully win,2016-02-11,2016-02-13,2016-02-17
50,csco,2016-02-22,break cease ceased cut ill late lie loss losses miss quit,approximation believe believes,able gain satisfy win,2016-02-23,2016-02-25,2016-02-29
51,csco,2016-02-24,adverse adversely against allege alleged bankrupt bankruptcy breach break calamity claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defects deficiency deter disclose disclosed dispose dispute disturb disturbance downgrading encumbrance encumbrances erred erring fail failed fails failure fault faults fined force forego forfeit forfeiture fraud fraudulent guilty harm hazard hazardous ill imperfection imperfections impracticable inadvisable incident incorrect ineligible infringe infringement injunction insolvency insufficient interfere interference investigation investigations lapse late lie limitation limitations lose losing loss losses manipulation mislead misleading misrepresent misrepresentation miss moratorium objection omission omissions omit omits omitted overtly plaintiff plea pleas poses postpone prejudice prejudiced preventing quit reparation revocation sever solvency sue sued suspend suspended suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid unrest violate violation weak weakness weaknesses,appear appeared assume assuming assumption assumptions believe conditional contingent could depend dependent may pending possible preliminary varied,able benefit best confident effective enable exclusive gain gains good great greater leading opportunity perfect positive satisfaction satisfactory satisfied satisfies satisfy stabilization succeed succeeding success win,2016-02-25,2016-02-27,2016-03-02
52,csco,2016-02-25,break closed cut disclose disclosed ill lie lose miss terminate terminates,may,able satisfy win,2016-02-26,2016-02-28,2016-03-03
53,csco,2016-02-29,adverse adversely arrears bankrupt bankruptcy break cease closed concern contrary cut default defaults defect deter disclose disclosed erred error fault faults fined force forego fraud fraudulent ill inconsistency inconsistent insolvency intentional investigation lack lapse lapsed late lie limitation limitations lose losing miss moratorium poses postpone postponed quit solvency sue sued sues terminate termination unavailability undisclosed unpaid usury,ambiguity appear appears approximate approximately assume assumed assuming depend dependent indeterminate may possible,able beneficial conclusive effective enable good great greater highest leading satisfy succeed succeeding success win,2016-03-01,2016-03-03,2016-03-07
54,csco,2016-03-24,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,2016-03-25,2016-03-27,2016-03-31
55,csco,2016-05-18,adverse antitrust breach breaches break catastrophic caution cautioned challenging concern conciliation cut defect defects defer deter divest divested divestiture divestitures doubt doubtful downturn downturns erred error fined fines forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation loss losses miss obsolete plea pleas poses problem problems question quit restructuring restructurings seize sue sued taint termination volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending predict prediction predictions risk risks uncertain uncertainties variability variation variations volatility,able achieve benefit best collaboration despite effective enable gain gains good great greater improve improvement improvements invent inventor leadership opportunity pleased profitable progress satisfy strong success successful successfully win,2016-05-19,2016-05-21,2016-05-25
56,csco,2016-06-07,absence adverse adversely against breach break broken cancel canceled cancellation cancelled cease ceases closed closing closure concern conflict contested contrary convict conviction correcting crime cut damage damages default defect defend defer delay delayed deter disclose dishonest dishonesty dismiss dismissal dispute dissolution divest divestiture divestitures divorce easing erred fail fails failure fault felony fined force forego forfeit forfeited forfeiture fraud harm hostile ill illegal impair impairment impractical inability inconsistency inconsistent intentional interfere interrupt interruption invalid investigation involuntarily lapse lapsed late lie limitation limitations liquidate liquidation litigating litigation lose losing loss lying misconduct miss omission plea pleas pled poses preclude prosecution question quit refusal refuse refusing resign resignation restate restated restatement revoke sever sue sued suspend suspended suspends suspension taint terminate terminated terminates terminating termination terminations unable unauthorized unfunded violation voided writeoff writeoffs,ambiguous anticipate anticipated assume assumed assumption conditional depend dependent depends differ fluctuation indeterminable may pending possible predict predicted revise tending unknown unsettled vary,able accomplish achieve achievement attain attained attains beneficial benefit best conclusive confident desirable effective enable enables exclusive exclusively favorable gain gains good great greater highest honor honored invent inventor leadership opportunity satisfaction satisfactory satisfied satisfy success valuable win,2016-06-08,2016-06-10,2016-06-14
57,csco,2016-06-23,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,2016-06-24,2016-06-26,2016-06-30
58,csco,2016-06-27,break closed cut disclose disclosed ill late lie lose miss terminate,may,able satisfy win,2016-06-28,2016-06-30,2016-07-04
59,csco,2016-07-29,absence against allege alleged alleges bad breach break cease ceases claiming claims closed closure concern contested contrary convict convicted criminal cut damage damages defect defend defending deliberate destroy destroyed deter disclose disclosed disregard disregarded disrupt disrupted doubt erred fail failed failing fails failure felony fined fines force forego harm ill illegal immoral improper inability incident incidents ineligible interfere lack late lie limitation limitations lose losing loss lost misappropriation mislead misleading miss misstate misstatement omission omit omits opposition plea pleas poses posing preclude preventing protest protesting question questions recall refusal resign resignation resigned restate restated revoke revoked stolen sue sued termination terminations threat threaten threatened unable unduly unsound unwilling violate violating violation wrong wrongful,appear appearing appears assume could depend dependence dependent differ doubt indefinite may pending risk variation variations,able beneficial beneficially benefit confident desired effective enhance exclusive exclusively gain gains good great greater highest integrity leading opportunities opportunity pleasure resolve satisfactory satisfied satisfies satisfy solves succeed succeeding success win,2016-07-30,2016-08-01,2016-08-05
60,csco,2016-08-17,adverse antitrust breach breaches break catastrophic caution cautioned challenging closed concern conciliation conciliations cut defect defects defer deter divest divested divestiture divestitures doubt doubtful downturn downturns erred error fines force forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation lose loss losses miss obsolete plea pleas poses problem problems question quit restructuring restructurings seize sever slow slowing sue sued taint termination volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending possible predict prediction predictions revise risk risks uncertain uncertainties variability variation variations vary volatility,able achieve benefit collaboration effective enable enabled enabling enhance gain gains good great greater improve improvement improvements innovation invent inventor leadership opportunity pleased profitable satisfy strength strong success successful successfully win,2016-08-18,2016-08-20,2016-08-24
61,csco,2016-09-06,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,2016-09-07,2016-09-09,2016-09-13
62,csco,2016-09-13,break cease ceased cut ill late lie loss losses miss quit,approximation believe believes,able gain satisfy win,2016-09-14,2016-09-16,2016-09-20
63,csco,2016-09-15,adverse adversely against allege alleged bankrupt bankruptcy breach break calamity claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defects deficiency deter disclose disclosed dispose dispute disturb disturbance downgrading encumbrance encumbrances erred erring fail failed fails failure fault faults fined force forego forfeit forfeiture fraud fraudulent guilty harm hazard hazardous ill imperfection imperfections impracticable inadvisable incident incorrect ineligible infringe infringement injunction insolvency insufficient interfere interference investigation investigations lapse late lie limitation limitations lose losing loss losses manipulation mislead misleading misrepresent misrepresentation miss moratorium objection omission omissions omit omits omitted overtly plaintiff plea pleas poses postpone prejudice prejudiced preventing quit reparation revocation sever solvency sue sued suspend suspended suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid unrest violate violation weak weakness weaknesses,appear appeared assume assuming assumption assumptions believe conditional contingent could depend dependent may pending possible preliminary varied,able benefit best confident effective enable exclusive gain gains good great greater leading opportunity perfect positive satisfaction satisfactory satisfied satisfies satisfy stabilization succeed succeeding success win,2016-09-16,2016-09-18,2016-09-22
64,csco,2016-09-16,break closed cut disclose disclosed ill late lie lose miss terminate,may,able satisfy win,2016-09-17,2016-09-19,2016-09-23
