,ticker,date,neg_text,uncert_text,pos_text,price_prior,price_0,price_1,price_3,price_7
18,csco,2014-05-14,adverse against antitrust barrier barriers break breaking catastrophic caution cautioned concern conciliation cut defect defects defer deter divest divestiture divestitures doubt doubtful downturn downturns erred fines forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation loss losses miss obsolete plea pleas poses question quit restructuring restructurings seize sue sued taint termination volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may nearly pending predict prediction predictions predictive risk risks uncertain uncertainties variability variation variations volatility,able achieve advantage benefit better collaborate confident effective excellence gain gains improve improved invent inventor opportunities pleased progress satisfy strength strong success successful successfully win,19.50652313232422,19.46385765075684,20.63288688659668,20.77794647216797,20.92300796508789
20,csco,2014-07-31,break closed closing cut deter ill lie lose losing miss resign resignation,,able effective gain satisfy win,22.03712272644043,21.693199157714844,21.495441436767575,21.46964454650879,21.693199157714844
21,csco,2014-08-13,adverse against antitrust break breaks catastrophic caution cautioned concern conciliation cut defect defects defend defer deter disrupt disruptive divest divestiture divestitures doubt doubtful downturn downturns erred fined fines forego ill impair impairment impairments insufficient investigation investigations lag late lie limitation limitations litigation loss losses miss obsolete plea pleas poses problem problems question quit restructuring restructurings seize sever sue sued taint termination threat volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may nearly pending predict prediction predictions risk risks uncertain uncertainties variability variation variations volatility,able achieve beneficial benefit best collaborate collaborated collaboration effective enable enhance gain gains good innovation innovations invent inventor leadership leading opportunities pleased proactive proactively satisfy strength strengthen strengthening strong success successful successfully win,21.62441635131836,21.66740226745605,21.099925994873047,21.177303314208984,21.194499969482425
22,csco,2014-08-14,break caution cautioned cut force forego ill late lie miss plea pleas restructuring sever termination,anticipate anticipated approximate approximately could differ may possible predict prediction predictions revise risk risks vary,able achieve benefit satisfy win,21.66740226745605,21.099925994873047,21.005346298217773,21.185903549194336,21.23749542236328
23,csco,2014-09-12,break cut force ill lie miss,,able effective satisfy win,21.65020751953125,21.63301086425781,21.547027587890625,21.675996780395508,21.23749542236328
24,csco,2014-09-25,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,21.47824478149414,21.099925994873047,21.495441436767575,21.80654525756836,21.66792869567871
25,csco,2014-11-12,adverse antitrust break catastrophic caution cautioned concern conciliation cut defect defects defer deter divest divestiture divestitures doubt doubtful downturn downturns erred fines forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation loss losses miss obsolete plea pleas poses question quit restructuring restructurings seize sue sued taint termination threat volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending predict prediction predictions risk risks uncertain uncertainties variability variation variations volatility,able achieve benefit collaborate collaboration effective efficiency enable enabling encouraging gain gains good improving innovation innovations innovative invent inventor opportunities pleased positive progress satisfy strength strong strongest succeed success successful successfully win,21.789220809936523,21.75456428527832,22.248401641845703,22.932823181152344,23.28804016113281
26,csco,2014-11-14,break cut lie miss,,able effective satisfy succeed win,22.248401641845703,22.80286979675293,22.932823181152344,23.036792755126953,23.634584426879886
28,csco,2014-12-18,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,23.227394104003906,23.955141067504886,24.05910682678223,24.474971771240234,24.65690803527832
29,csco,2014-12-19,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,23.955141067504886,24.05910682678223,24.448974609375,24.51828384399414,24.570268630981445
31,csco,2015-03-19,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,24.55603790283203,24.651996612548828,24.80901527404785,24.42519187927246,24.119873046875
32,csco,2015-03-24,break closed cut disclose disclosed ill late lie lose miss terminate,may,able satisfy win,24.78284454345703,24.42519187927246,23.95413398742676,23.666263580322266,23.84738349914551
33,csco,2015-05-04,break cut deter ill late lie miss,assume assumed assuming,able effective leadership satisfy win,25.60539054870605,25.640554428100586,25.39443206787109,25.32411003112793,25.79877281188965
34,csco,2015-05-13,adverse against antitrust break catastrophic caution cautioned concern conciliation cut defect defects defer deter disrupt disruption divest divestiture divestitures doubt doubtful downturn downturns erred fines forego ill impair impairment impairments incident incidents insufficient investigation investigations late lie limitation limitations litigation loss losses miss obsolete plea pleas poses question quit restructuring restructurings seize sue sued taint termination threat threats volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence depends differ doubt doubtful fluctuation fluctuations intangible may pending possible predict prediction predictions risk risks uncertain uncertainties variability variation variations volatility,able achieve benefit collaborate collaboration confident easier effective empower enable enhance enhancement enhancements exciting gain gains good great greater honor honored improve innovation invent inventor leadership leading opportunities opportunity positive profitability satisfy strength strong success successful successfully tremendous win,25.69329261779785,25.79877281188965,25.53506851196289,26.159168243408203,25.71966361999512
35,csco,2015-06-01,against allege alleged bad breach breached break cancel cancelled cease ceased claims closure coerce coerced conciliation conflict controversy cut damage damages decline defer deter disclose disparage disparaging easing erred fail failure fined force forcing forego forfeit forfeited forfeiture ill improper improperly invalid investigation lapse lapsed late lie limitation lose miss negative omission overage penalties penalty plea pleas poses posing prevents quit reject rejected revocation revoke revoked sever suspect terminate terminates termination unemployment untimely violate violation wrong wrongful,believe depend dependent may unknown,able achieve achieved achievement benefit best confident effective empower empowered encouraging gain gains good great greater satisfy success win,25.76360893249512,25.649343490600586,25.56144142150879,25.1483097076416,25.1922607421875
36,csco,2015-06-10,break cease ceased cut ill late lie loss losses miss quit restructure,approximation believe believes,able gain satisfy win,24.823076248168945,25.1922607421875,25.36806297302246,25.034038543701172,25.517492294311523
37,csco,2015-06-12,adverse adversely against allege alleged bankrupt bankruptcy breach break calamity claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defects deficiency deter disclose disclosed dispose dispute disturb disturbance downgrading encumbrance encumbrances erred erring fail failed fails failure fault faults fined force forego forfeit forfeiture fraud fraudulent guilty harm hazard hazardous ill imperfection imperfections impracticable inadvisable incident incorrect ineligible infringe infringement injunction insolvency insufficient interfere interference investigation investigations lapse late lie limitation limitations lose losing loss losses manipulation mislead misleading misrepresent misrepresentation miss moratorium objection omission omissions omit omits omitted overtly plaintiff plea pleas poses postpone prejudice prejudiced preventing quit reparation revocation sever solvency sue sued suspend suspended suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid unrest violate violation weak weakness weaknesses,appear appeared assume assuming assumption assumptions believe conditional contingent could depend dependent may pending possible preliminary varied,able benefit best confident effective enable exclusive gain gains good great greater leading opportunity perfect positive satisfaction satisfactory satisfied satisfies satisfy stabilization succeed succeeding success win,25.36806297302246,25.086780548095703,25.034038543701172,25.42959403991699,25.306529998779297
38,csco,2015-06-18,adverse adversely arrears bankrupt bankruptcy break cease closed concern contrary cut default defaults defect deter disclose disclosed erred error fault faults fined force forego fraud fraudulent ill inconsistency inconsistent insolvency intentional investigation lack lapse lapsed late lie limitation limitations lose losing miss moratorium poses postpone postponed quit solvency sue sued sues terminate termination unavailability undisclosed unpaid usury,ambiguity appear appears approximate approximately assume assumed assuming depend dependent indeterminate may possible,able beneficial conclusive effective enable good great greater highest leading satisfy succeed succeeding success win,25.42959403991699,25.67571258544922,25.517492294311523,25.306529998779297,24.20777702331543
39,csco,2015-07-29,break cut deter disclose ill lie lose miss quit,assumption,able effective satisfy win,24.98780059814453,25.15609931945801,25.067522048950195,25.12067031860352,24.93465614318848
40,csco,2015-08-12,adverse antitrust break catastrophic caution cautioned closed concern conciliation cut defect defects defer deter divest divestiture divestitures doubt doubtful downturn downturns erred fines forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation lose loss losses miss obsolete plea pleas poses question quit restructuring restructurings seize sue sued taint termination volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending predict prediction predictions risk risks uncertain uncertainties variability variation variations volatility,able achieve benefit best collaborate collaboration effective enhance exciting gain gains good great greater incredibly invent inventor opportunities pleased profitable satisfy strength strong success successful successfully win,24.81950569152832,24.71320724487305,25.421836853027344,25.53698921203613,23.44654655456543
41,csco,2015-08-28,break closed cut disclose disclosed ill lie lose miss terminate,may,able satisfy win,23.180816650390625,23.030231475830078,22.923938751220703,22.7202091217041,23.29596519470215
42,csco,2015-09-14,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,23.04794502258301,22.764501571655273,23.012514114379886,22.923938751220703,22.392475128173828
43,csco,2015-09-17,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,23.09223747253418,22.923938751220703,22.62277603149414,22.268463134765625,22.72906875610352
44,csco,2015-09-21,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,22.62277603149414,22.62277603149414,22.268463134765625,22.50762176513672,23.25167655944824
45,csco,2015-11-12,adverse antitrust break catastrophic caution cautioned challenging concern conciliation cut defect defects defer deter divest divestiture divestitures doubt doubtful downturn downturns easing erred fines forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation lose loss losses miss obsolete poses question quit restructuring restructurings seize sue sued taint termination volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending predict prediction predictions risk risks uncertain uncertainties uncertainty variability variation variations volatility,able achieve benefit collaborate effective gain gains good great greater improve improvement improvements innovation invent inventor opportunities opportunity profitable satisfy strength strong success successful successfully win,24.84107780456543,24.850006103515625,23.403474807739254,23.939228057861328,24.492839813232425
46,csco,2015-11-20,break cut lie miss,depend dependent,able gain gains satisfy win,24.43926429748535,24.61785125732422,24.492839813232425,24.32318115234375,24.61785125732422
47,csco,2015-12-08,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,24.54641342163086,24.24282073974609,23.8677921295166,23.358827590942386,23.858867645263672
48,csco,2016-01-28,break cut lie miss,,able satisfy win,21.08417510986328,20.796215057373047,21.40813446044922,20.544246673583984,20.634235382080078
50,csco,2016-02-22,break cease ceased cut ill late lie loss losses miss quit,approximation believe believes,able gain satisfy win,23.89179611206055,23.96379089355469,23.50484848022461,23.93679237365723,24.206756591796875
51,csco,2016-02-24,adverse adversely against allege alleged bankrupt bankruptcy breach break calamity claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defects deficiency deter disclose disclosed dispose dispute disturb disturbance downgrading encumbrance encumbrances erred erring fail failed fails failure fault faults fined force forego forfeit forfeiture fraud fraudulent guilty harm hazard hazardous ill imperfection imperfections impracticable inadvisable incident incorrect ineligible infringe infringement injunction insolvency insufficient interfere interference investigation investigations lapse late lie limitation limitations lose losing loss losses manipulation mislead misleading misrepresent misrepresentation miss moratorium objection omission omissions omit omits omitted overtly plaintiff plea pleas poses postpone prejudice prejudiced preventing quit reparation revocation sever solvency sue sued suspend suspended suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid unrest violate violation weak weakness weaknesses,appear appeared assume assuming assumption assumptions believe conditional contingent could depend dependent may pending possible preliminary varied,able benefit best confident effective enable exclusive gain gains good great greater leading opportunity perfect positive satisfaction satisfactory satisfied satisfies satisfy stabilization succeed succeeding success win,23.50484848022461,23.6848258972168,23.93679237365723,23.558841705322266,24.11676979064941
52,csco,2016-02-25,break closed cut disclose disclosed ill lie lose miss terminate terminates,may,able satisfy win,23.6848258972168,23.93679237365723,23.76581382751465,24.143768310546875,24.4227294921875
53,csco,2016-02-29,adverse adversely arrears bankrupt bankruptcy break cease closed concern contrary cut default defaults defect deter disclose disclosed erred error fault faults fined force forego fraud fraudulent ill inconsistency inconsistent insolvency intentional investigation lack lapse lapsed late lie limitation limitations lose losing miss moratorium poses postpone postponed quit solvency sue sued sues terminate termination unavailability undisclosed unpaid usury,ambiguity appear appears approximate approximately assume assumed assuming depend dependent indeterminate may possible,able beneficial conclusive effective enable good great greater highest leading satisfy succeed succeeding success win,23.76581382751465,23.558841705322266,24.143768310546875,24.17975997924805,24.84567451477051
55,csco,2016-05-18,adverse antitrust breach breaches break catastrophic caution cautioned challenging concern conciliation cut defect defects defer deter divest divested divestiture divestitures doubt doubtful downturn downturns erred error fined fines forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation loss losses miss obsolete plea pleas poses problem problems question quit restructuring restructurings seize sue sued taint termination volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending predict prediction predictions risk risks uncertain uncertainties variability variation variations volatility,able achieve benefit best collaboration despite effective enable gain gains good great greater improve improvement improvements invent inventor leadership opportunity pleased profitable progress satisfy strong success successful successfully win,24.20110321044922,24.26467323303223,25.03656768798828,25.372568130493164,26.262514114379886
56,csco,2016-06-07,absence adverse adversely against breach break broken cancel canceled cancellation cancelled cease ceases closed closing closure concern conflict contested contrary convict conviction correcting crime cut damage damages default defect defend defer delay delayed deter disclose dishonest dishonesty dismiss dismissal dispute dissolution divest divestiture divestitures divorce easing erred fail fails failure fault felony fined force forego forfeit forfeited forfeiture fraud harm hostile ill illegal impair impairment impractical inability inconsistency inconsistent intentional interfere interrupt interruption invalid investigation involuntarily lapse lapsed late lie limitation limitations liquidate liquidation litigating litigation lose losing loss lying misconduct miss omission plea pleas pled poses preclude prosecution question quit refusal refuse refusing resign resignation restate restated restatement revoke sever sue sued suspend suspended suspends suspension taint terminate terminated terminates terminating termination terminations unable unauthorized unfunded violation voided writeoff writeoffs,ambiguous anticipate anticipated assume assumed assumption conditional depend dependent depends differ fluctuation indeterminable may pending possible predict predicted revise tending unknown unsettled vary,able accomplish achieve achievement attain attained attains beneficial benefit best conclusive confident desirable effective enable enables exclusive exclusively favorable gain gains good great greater highest honor honored invent inventor leadership opportunity satisfaction satisfactory satisfied satisfy success valuable win,26.42597579956055,26.39872932434082,26.462299346923828,26.36240577697754,26.21711158752441
58,csco,2016-06-27,break closed cut disclose disclosed ill late lie lose miss terminate,may,able satisfy win,25.20002555847168,24.80045890808105,25.236351013183594,26.05364799499512,26.31848907470703
59,csco,2016-07-29,absence against allege alleged alleges bad breach break cease ceases claiming claims closed closure concern contested contrary convict convicted criminal cut damage damages defect defend defending deliberate destroy destroyed deter disclose disclosed disregard disregarded disrupt disrupted doubt erred fail failed failing fails failure felony fined fines force forego harm ill illegal immoral improper inability incident incidents ineligible interfere lack late lie limitation limitations lose losing loss lost misappropriation mislead misleading miss misstate misstatement omission omit omits opposition plea pleas poses posing preclude preventing protest protesting question questions recall refusal resign resignation resigned restate restated revoke revoked stolen sue sued termination terminations threat threaten threatened unable unduly unsound unwilling violate violating violation wrong wrongful,appear appearing appears assume could depend dependence dependent differ doubt indefinite may pending risk variation variations,able beneficial beneficially benefit confident desired effective enhance exclusive exclusively gain gains good great greater highest integrity leading opportunities opportunity pleasure resolve satisfactory satisfied satisfies satisfy solves succeed succeeding success win,27.967975616455078,27.97714424133301,28.16041755676269,28.151254653930664,28.35285949707031
60,csco,2016-08-17,adverse antitrust breach breaches break catastrophic caution cautioned challenging closed concern conciliation conciliations cut defect defects defer deter divest divested divestiture divestitures doubt doubtful downturn downturns erred error fines force forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation lose loss losses miss obsolete plea pleas poses problem problems question quit restructuring restructurings seize sever slow slowing sue sued taint termination volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending possible predict prediction predictions revise risk risks uncertain uncertainties variability variation variations vary volatility,able achieve benefit collaboration effective enable enabled enabling enhance gain gains good great greater improve improvement improvements innovation invent inventor leadership opportunity pleased profitable satisfy strength strong success successful successfully win,28.51780891418457,28.151254653930664,27.931324005126953,28.06877899169922,28.72857666015625
62,csco,2016-09-13,break cease ceased cut ill late lie loss losses miss quit,approximation believe believes,able gain satisfy win,28.811050415039066,28.46282196044922,28.4078426361084,28.261219024658203,29.01265525817871
63,csco,2016-09-15,adverse adversely against allege alleged bankrupt bankruptcy breach break calamity claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defects deficiency deter disclose disclosed dispose dispute disturb disturbance downgrading encumbrance encumbrances erred erring fail failed fails failure fault faults fined force forego forfeit forfeiture fraud fraudulent guilty harm hazard hazardous ill imperfection imperfections impracticable inadvisable incident incorrect ineligible infringe infringement injunction insolvency insufficient interfere interference investigation investigations lapse late lie limitation limitations lose losing loss losses manipulation mislead misleading misrepresent misrepresentation miss moratorium objection omission omissions omit omits omitted overtly plaintiff plea pleas poses postpone prejudice prejudiced preventing quit reparation revocation sever solvency sue sued suspend suspended suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid unrest violate violation weak weakness weaknesses,appear appeared assume assuming assumption assumptions believe conditional contingent could depend dependent may pending possible preliminary varied,able benefit best confident effective enable exclusive gain gains good great greater leading opportunity perfect positive satisfaction satisfactory satisfied satisfies satisfy stabilization succeed succeeding success win,28.4078426361084,28.69192123413086,28.261219024658203,28.49947929382324,28.471986770629886
64,csco,2016-09-16,break closed cut disclose disclosed ill late lie lose miss terminate,may,able satisfy win,28.69192123413086,28.261219024658203,28.42616844177246,28.73773765563965,28.84770584106445
65,csco,2016-09-20,adverse adversely arrears bankrupt bankruptcy break cease closed concern contrary cut default defaults defect deter disclose disclosed erred error fault faults fined force forego fraud fraudulent ill inconsistency inconsistent insolvency intentional investigation lack late lie limitation limitations lose losing miss moratorium poses postpone postponed quit solvency sue sued sues terminate termination unavailability undisclosed unpaid usury,ambiguity appear appears approximate approximately assume assumed assuming depend dependent indeterminate may possible,able beneficial conclusive effective enable good great greater highest leading satisfy succeed succeeding success win,28.42616844177246,28.49947929382324,28.73773765563965,28.719411849975586,28.76523017883301
66,csco,2016-09-21,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win,28.49947929382324,28.73773765563965,29.01265525817871,28.471986770629886,29.0676383972168
67,csco,2016-10-17,against break cut defer deter fines forego harm ill lie limitation limitations miss quit threat threaten threatened,may pending,able gain gains satisfy win,27.884973526000977,27.921932220458984,28.125202178955078,27.866493225097656,28.226837158203125
68,csco,2016-11-03,against allege alleged bad breach break cancel cancelled cease ceased claims closure coerce coerced complain complaint conciliation conflict controversy criminal criminally cut damage damages decline deter disclose disparage disparaging easing erred fail failure fined force forcing forego forfeit forfeited forfeiture ill improper improperly invalid investigating investigation involuntarily lapse lapsed late lie limitation lose miss negative omission overage penalties penalty plea pleas poses posing prevents quit reject rejected resign restructuring retaliation revocation revoke revoked sever sue sues suspect suspected terminate terminated terminates termination unemployment untimely violate violation wrong wrongful,assuming believe depend dependent may might possibly unknown,able benefit best confident effective empower empowered encouraging exclusive gain gained gains good reward rewards satisfy success win,28.07900238037109,28.01432609558105,27.89421272277832,28.64261817932129,28.98448371887207
69,csco,2016-11-16,adverse antitrust breach breaches break catastrophic caution cautioned challenging concern conciliation conciliations cut decline defect defects defer deter divest divested divestiture divestitures doubt doubtful downturn downturns erred error fines forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation loss losses miss obsolete poses problem problems question quit restructuring restructurings seize sever sue sued taint termination volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending possible predict prediction predictions risk risks uncertain uncertainties variability variation variations volatility,able achieve benefit despite effective enhance gain gains good improve improvement improvements innovation invent inventor leadership leading opportunity profitable satisfy strong success successful successfully win,29.289384841918945,29.16927146911621,27.76485824584961,27.76485824584961,27.80181884765625
70,csco,2016-12-13,break closing cut disclosing lie losing miss,depend dependent reassess,able gain gains satisfy win,27.875732421875,28.26379585266113,28.14368057250977,28.26379585266113,28.14368057250977
73,csco,2017-03-13,against break cut defer deter fines forego harm ill lie limitation limitations miss quit threat threaten threatened,may pending,able gain gains satisfy win,31.926515579223636,31.77741241455078,31.79604530334473,31.898555755615234,31.77741241455078
