,ticker,date,neg_text,uncert_text,pos_text,an_count,an_buy,an_hold,an_sell,an_rating,delta_0_p,delta_1_p,delta_1_0,delta_3_np,delta_7_np,delta_3_n0,delta_7_n0,an_d_p,an_d_0,period
10,msft,2012-02-21,against arrears break cut defend force harm ill inequities late lie loss losses miss plea pleas quit,approximate approximately may,able delight delighted exceptional gain gains great honor honored leadership satisfy success successful win,38.0,24.0,13.0,1.0,4.211,1,1,0,0,0,0,0,0,0,58.0
11,msft,2012-04-19,adverse adversely break catastrophic challenge challenges claims closure cut cyberattack deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful downward erred fail fails harm ill impair impairment improper infringe infringed late lie litigation lose loss losses miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated approximate approximately assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility preliminary risk risks uncertain uncertainties,able alliance alliances benefit exceptional exciting favorable gain gains good improve improvement satisfy strength strong win,36.0,23.0,12.0,1.0,4.2219999999999995,0,1,1,0,0,0,0,0,0,14.0
12,msft,2012-05-03,against arrears break cut defend harm ill late lie loss losses miss plea pleas resign resigned sue sued,approximate approximately may,able creative delight delighted effective gain gains satisfy strong win,36.0,24.0,11.0,1.0,4.2780000000000005,0,0,0,0,0,0,0,0,0,46.0
13,msft,2012-06-18,absence against break closed closure concern conflict contested contrary cut decline destruction deter disclose disclosed disregard disregarded erred fail failed failing failure fined force forego ill inability inadvertent interfere invalid invalidate lack late lie limitation limitations lose loss lying miss objecting opposing poses posing postpone postponement prejudice question refuse reparation resign resignation revocation revoke revoked sue sued termination unable,appear appears assume assumed could depend dependence dependent differ may possible sometime sometimes suggest,able accomplish accomplished beneficial beneficially benefit confident desired effective exclusive favoring gain gains good great greater opportunity satisfy success win,36.0,24.0,11.0,1.0,4.2780000000000005,0,1,1,1,1,1,1,0,0,14.0
14,msft,2012-07-02,break cut deter easing ill impair impairment late lie miss plea pleas sue sued taint,anticipate anticipated approximate approximately assumption assumptions could differ may risk risks uncertain uncertainties,able good improving profitability satisfy win,36.0,24.0,11.0,1.0,4.2780000000000005,0,1,1,0,1,0,1,0,0,17.0
15,msft,2012-07-19,adverse adversely break catastrophic claims closed closure critical cut decline declined defer deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful erred fail fails firing harm ill impair impairment impairments improper infringe infringed late lie litigation lose loss losses miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated approximate approximately assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility risk risks roughly uncertain uncertainties,able alliance alliances benefit better collaboration easier effective enable excited exciting favorable gain gains good great improving innovation leadership opportunities opportunity profitability satisfy strength strong superior tremendous win,37.0,25.0,11.0,1.0,4.297,1,0,0,1,1,1,1,0,0,61.0
16,msft,2012-09-18,break cut ill lie miss plea pleas sue sued,may,able effective insightful pleasure satisfy strong win,41.0,28.0,12.0,1.0,4.317,0,0,0,0,0,0,0,0,0,21.0
17,msft,2012-10-09,break critical cut ill lie miss plea pleas sue sued,depend dependent may,exciting opportunities satisfy win,41.0,27.0,13.0,1.0,4.268,0,0,0,1,1,1,0,0,0,9.0
18,msft,2012-10-18,adverse adversely break catastrophic claims closure conciliation conciliations cut decline declined defer deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful erred fail fails harm ill impair impairment improper infringe infringed late lie litigation lose loss losses miss outage outages plea pleas poses problem problems quit slow slowdown sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility risk risks uncertain uncertainties,able alliance alliances benefit better enable enabled exceptional excited favorable gain gains good incredibly opportunity satisfy superior tremendous win,40.0,27.0,12.0,1.0,4.3,0,0,0,1,1,1,1,0,0,15.0
19,msft,2012-11-02,break closed closure closures cut disclose disclosed ill lie lose loss losses miss poses quit restate,,gain gains satisfy win,41.0,28.0,12.0,1.0,4.317,0,1,1,1,1,0,1,0,0,5.0
20,msft,2012-11-07,adverse against allege alleged arrears bankrupt bankruptcy breach break calamity cease claims closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defend defending deter disapprove disapproved dispose downgrading erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill illegal illegality impair impracticable impractical inadvisable inappropriate incident inconsistent ineligible insolvency insufficient invalid invalidity investigating investigation investigations late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted overdue plea plead pleaded pleas poses postpone preventing purport question questions quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid violate,appear appeared assume assumed assumes assuming assumption assumptions believe conditional depend dependent differ differing may pending possible preliminary,able benefit best conclusive effective enable exclusive gain gains good great greater highest leading opportunity satisfactory satisfy success win,41.0,28.0,12.0,1.0,4.317,0,0,0,0,1,0,0,0,0,9.0
21,msft,2012-11-16,break cut ill lie miss resign resigned,,satisfy win,41.0,28.0,12.0,1.0,4.317,0,1,1,1,1,0,0,0,0,13.0
22,msft,2012-11-29,break cut ill lie miss reject rejected,depend dependent,gain gains satisfy win,41.0,28.0,12.0,1.0,4.317,0,0,0,1,1,1,1,0,0,56.0
23,msft,2013-01-24,adverse adversely break catastrophic claims closure conciliation conciliations cut defer deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful easing erred fail fails fined harm ill impair impairment improper infringe infringed late lie litigation lose loss losses miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility risk risks uncertain uncertainties,able alliance alliances benefit better creativity enable enabled enthusiasm excitement favorable gain gains good opportunity satisfy strong superior unparalleled win,43.0,27.0,16.0,0.0,4.256,1,1,1,1,1,1,1,0,0,84.0
24,msft,2013-04-18,absence against allege alleged argument arguments breach breaches break burden claims coercion complain complaint complaints concern concerns conflict conflicts contend contending cut damage damages dismiss dismissal disparage disparagement dispute disputes duress enjoin enjoining force forced forego forfeit forfeiture ill injury interfere investigation investigations irreparable late lie limitation liquidate liquidated litigation miss omission omissions oppose poses prejudice prevents prosecuting prosecution purport purported purports question quit reparation resign resignation resigned revocation revoke sever subpoena sue terminate termination testify threat threaten threatened unable unpaid unreasonably wrong wrongdoing,anticipate anticipated appear believe could differ may tending unknown,able advances benefit confident effective gain gains honor honoring opportunities resolve satisfy success win,41.0,21.0,18.0,2.0,3.951,0,1,1,0,0,0,0,0,0,0.0
25,msft,2013-04-18,adverse adversely break catastrophic claims closure conciliation conciliations cut deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful downward easing erred fail fined harm ill impair impairment improper infringe infringed late lie litigation lose loss losses miss outage outages plea pleas poses problem problems quit sever sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure intangible may nearly possibility preliminary risk risks uncertain uncertainties,able alliance alliances benefit best better enhancing favorable gain gains good great incredibly leadership opportunities optimistic pleasure profitable satisfy strong success superior win,41.0,21.0,18.0,2.0,3.951,0,1,1,1,1,1,1,0,0,13.0
26,msft,2013-05-01,adverse against allege alleged arrears bankrupt bankruptcy breach break calamity cease claims closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defend defending deter disapprove disapproved dispose downgrading erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill illegal illegality impair impracticable impractical inadvisable inappropriate incident inconsistent ineligible insolvency insufficient invalid invalidity investigating investigation investigations lag late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted overdue plea plead pleaded pleas poses postpone preventing purport question questions quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid violate voided,appear appeared appearing appears assume assumed assumes assuming assumption assumptions believe conditional depend dependent differ differing may might pending possible preliminary probability varied,able beneficial benefit best conclusive effective enable exclusive gain gains good great greater highest leading opportunity satisfactory satisfy stabilization stabilizing success win,41.0,20.0,19.0,2.0,3.9019999999999997,0,1,1,0,0,0,1,0,0,12.0
27,msft,2013-05-13,break cut lie miss,,leading satisfy win,41.0,20.0,19.0,2.0,3.9019999999999997,1,1,1,1,1,1,1,0,0,7.0
28,msft,2013-05-20,break closing cut deter ill lie losing miss sue sued,,satisfy win,41.0,19.0,20.0,2.0,3.8539999999999996,1,0,0,0,0,0,0,0,0,44.0
29,msft,2013-07-03,against break claims closure cut deter disparage ill late lie litigation lying miss omission omissions resign resignation terminate,,confident encouraging gain gains satisfy win,41.0,17.0,22.0,2.0,3.7560000000000002,1,1,1,1,0,1,1,0,0,8.0
30,msft,2013-07-11,break cut ill lie miss resign resigned,,satisfy win,41.0,17.0,22.0,2.0,3.7560000000000002,1,1,0,0,1,0,1,0,0,7.0
31,msft,2013-07-18,adverse adversely against break catastrophic challenge challenged challenging claims closure concern concerns conciliation conciliations cut decline declined declines defer deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful downward easing erred fail fined harm ill impair impairment improper infringe infringed late lie litigation lose loss losses miss negative outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized undelivered unfavorable vulnerabilities,anticipate anticipated approximate approximately assumption assumptions contingencies could differ doubt doubtful exposure intangible may nearly possibility risk risks uncertain uncertainties,able advantage alliance alliances benefit better effective empower enable enabled favorable gain gains good improve improved improvement improvements invent inventor leadership opportunities profitable progress satisfy strength strong success superior win,41.0,16.0,22.0,3.0,3.659,0,0,0,1,1,1,1,0,0,36.0
32,msft,2013-08-23,break closure cut ill lie lose miss plea pleas,assume assumes depend dependent may,effective empower empowers great leadership leading perfect satisfy success successful win,41.0,14.0,25.0,2.0,3.61,1,1,0,1,1,1,1,0,0,7.0
33,msft,2013-08-30,against breach breaches break cease ceases closed closure concern contested contrary controversy critical cut damage damages decline defeat delay delist delisted deny disclose disclosed disparage disparaged disparages dispose dispute disqualification dissolution doubt erred fail fails failure fined force forego frustrate harm ill illegal illegality impede inconsistent injunction injunctions irreparable knowingly late lie limitation liquidation lose lying miss opposition pled poses postpone postponement postponements preclude quit reject reparation resign resignation sever standstill sue sued sues terminate terminated terminates termination,ambiguities approximate approximately depend dependence dependent doubt may,able adequately beneficial beneficially benefit confident effective enhancing enjoy enjoyed exclusive exclusively gain gains good opportunity satisfies satisfy satisfying tremendous valuable win,41.0,14.0,25.0,2.0,3.61,0,0,0,1,1,1,0,0,0,4.0
34,msft,2013-09-03,adverse against break closed closing critical cut delay delays deter disrupt disruption dissatisfaction divert diverting divest divested downward easing erred expose exposed force forego ill impair impairment impairments inability incorrect late lie limitation limitations lose losing lying miss negative plea pleas restructuring strain sue sued taint termination unanticipated unpredictable,almost anticipate anticipated approximate approximately assumption assumptions believe conditional could differ may predict prediction predictions revise risk risks uncertain uncertainties unknown unpredictable,able achieve benefit best effective efficiencies efficient encouraged excited favorable gain gains great honor honored incredible innovation invent invention leadership leading opportunities opportunity satisfaction satisfy smooth smoothly strength strengthen succeed success successful win winning,41.0,14.0,25.0,2.0,3.61,0,0,0,1,1,1,1,0,0,17.0
35,msft,2013-09-20,break closure cut ill late lie miss poses quit restate restatement sue sued,differ,able efficiency enable great greater innovate satisfy win,41.0,14.0,25.0,2.0,3.61,0,0,0,1,0,1,0,0,0,3.0
36,msft,2013-09-23,adverse adversely against alienation breach break cease ceases claiming closing concern conflict conflicts contrary critical cut damage damages defer deter discontinue discontinued dispose divest divestiture divestitures doubt erred fail fails fined force forced forego forfeit forfeiture ill illegal illegality impair impaired invalid invalidity late lie litigation lose losing loss losses lying misconduct miss negative pled poses question questions quit refuse restructuring sue sued suing suspend suspended taint terminate terminated terminates termination unfunded violation warn warning,assume contingent could depend dependent doubt may might predict predicted revise revised unknown unusual,able achieve advances attain attaining attainment benefit effective empower empowered enhancing exceptional exclusive gain gains great greater innovation innovations positive satisfaction satisfactory satisfied satisfies satisfy success win,41.0,14.0,25.0,2.0,3.61,0,0,0,0,0,0,0,0,0,3.0
37,msft,2013-09-26,adverse break bribe bribery claims convict conviction counterfeit counterfeiting cut defer delay delayed deter disparage disparagement disregard disregarding doubt embezzle embezzlement erred fail failure false felony forgery fraud guilty harass harassment ill late lie limitation litigation lying misconduct misdemeanor mislead misleading miss omission omissions overage plea poses revoke sever terminate terminated terminates termination terminations unlawful violation violations wrong wrongful,depend dependent doubt may,able achieving benefit conclusive confident constructive effective leadership leading opportunity satisfy win,41.0,14.0,25.0,2.0,3.61,1,1,1,0,0,0,0,0,0,0.0
38,msft,2013-09-26,against break closure closures cut ill late lie miss poses taint,assumption assumptions could differ may predict prediction predictions risk risks uncertain uncertainties,able efficiency enable gain gains great greater innovate progress satisfy win,41.0,14.0,25.0,2.0,3.61,1,1,1,1,1,1,1,0,0,28.0
39,msft,2013-10-24,adverse break catastrophic claims closure cut decline declined defer delay delays dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined harm ill impair impairment improper infringe infringed late lie litigation lose loss losses miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility risk risks uncertain uncertainties,able alliance alliances benefit better efficiency enable excitement gain gains good improve improving innovation profitable progress progressing satisfy strong superior win,41.0,15.0,24.0,2.0,3.659,0,1,1,1,1,1,1,0,0,27.0
40,msft,2013-11-20,break cut ill lie miss,depend dependent,gain gains satisfy win,40.0,14.0,23.0,3.0,3.575,1,1,1,0,0,0,0,0,0,6.0
41,msft,2013-11-26,abuse abused adverse against allege alleged allegedly alleges alleging antitrust argument arguments breach breached break burden burdened cancel canceled cancelled cease challenge challenges claims closed closing closings closure closures collapse complain complaint complaints conciliation counterclaim counterclaimed counterclaims critical cut damage damages decline declined default defend defer deficiencies deficiency deficit denied depletion deprecation deter disclose disclosed discontinue discontinued dismiss dismissal dismissals dismissed dispute disputes distort divest divestiture divestitures doubt doubtful easing enjoin enjoined erred expose exposed fail failed failure failures false fault fined fines force forced forfeit forfeited forfeiture forfeitures ill impair impaired impairment impairments impracticable ineffective ineffectiveness infringe infringed infringement infringing injunction injunctions invalid invalidate investigation investigations lack lacking lag lapse lapsed lapses late lie limitation limitations liquidation litigation lose losing loss losses lying miss missed misstate misstatement mistrial negative negatively noncompliance obsolescence overage overcharge overpayment penalties penalty plaintiff plaintiffs poses posing preventing quit reject rejected reparation repudiate repudiated restate restatement revoke revoked sacrifice sacrifices sever slow slower strain straining sue sued sues suspend suspended taint terminate terminated terminates terminating termination terminations threat threaten threatened trouble troubled unable uncollectible underpayment unemployment unfair unfavorable unpaid unqualified unresolved unsold verdict violate violated violates violation,anticipate anticipation apparent apparently appear appearing appears approximate approximately assume assumed assuming assumption assumptions believe believes contingencies contingency contingent contingently could depend dependent depending depends differ doubt doubtful exposure exposures hidden intangible likelihood may might nearly pending possibility possible preliminary probability probable revise revised risk risks sometime sometimes tending uncertain uncertainties uncertainty unobservable unspecified unusual variability variable variation varies vary varying volatilities,able achieve achieved achievement achieving advances advantage advantages alliance beneficial benefit benefited best better collaboration collaborative desired distinction easy effective efficiency efficient efficiently empower enable enhance enhancement enhancements enhancing exclusive favorable favorably gain gained gains good great greater highest improve improved improvement improvements improving innovation invent inventor leadership leading opportunities opportunity positive resolve satisfaction satisfied satisfy satisfying solving strong succeed succeeding success superior surpass surpassed win,40.0,14.0,23.0,3.0,3.575,0,0,1,0,0,1,1,0,0,10.0
42,msft,2013-12-06,adverse against allege alleged arrears bankrupt bankruptcy breach break calamity cease claims closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defend defending delay deter disapprove disapproved dispose downgrading erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill illegal illegality impair impracticable impractical inadvisable inappropriate incident inconsistent ineligible insolvency insufficient invalid invalidity investigating investigation investigations late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted overdue plea plead pleaded pleas pled poses postpone preventing purport question questions quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid violate voided,appear appeared appearing appears assume assumed assumes assuming assumption assumptions believe conditional conditionally depend dependent differ differing may might pending possible preliminary probability varied,able beneficial benefit best conclusive effective enable exclusive gain gains good great greater highest leading opportunity satisfactory satisfy stabilization stabilizing succeed succeeding success win,40.0,14.0,23.0,3.0,3.575,1,1,1,0,0,0,0,0,0,48.0
43,msft,2014-01-23,adverse break catastrophic claims closure cut decline declined defer delay delays dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined harm ill impair impairment infringe infringed late lie litigation lose loss losses miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility risk risks uncertain uncertainties,able alliance alliances benefit better enhance enhancement enhancements gain gains good great profitable progress satisfy strength strong superior win,39.0,15.0,21.0,3.0,3.641,1,1,1,1,0,1,0,0,0,12.0
44,msft,2014-02-04,against break closed cut default deter disclose disclosed doubt fault fined forego ill lie litigation lose miss plea pleas quit seize sever terminate terminated terminates termination,assume assumes could depend dependent doubt may revise,able benefit best better effective exclusive gain gains great greatness honor honored innovation innovative leadership opportunity outperform outperformed pleased revolutionize revolutionized satisfaction satisfy strong stronger success win,40.0,15.0,22.0,3.0,3.625,0,0,0,1,1,1,1,0,0,36.0
45,msft,2014-03-12,against break closed cut defend disclose disclosed harm ill lie lose loss losses miss plea pleas quit sue sued,depend dependent may,able effective gain gains honor honored opportunity satisfy tremendous valuable win,41.0,15.0,23.0,3.0,3.61,1,0,0,1,0,1,1,0,0,8.0
46,msft,2014-03-20,break cut ill lie miss plea pleas resign resigned,depend dependent may,able collaboration effective excellent invent invention leadership leading pleasure satisfy strong success win,41.0,15.0,23.0,3.0,3.61,1,1,0,0,0,0,0,0,0,35.0
47,msft,2014-04-24,adverse break catastrophic claims closure cut defer delay delays dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined harm ill impair impairment infringe infringed late lie litigation lose loss losses miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized violation vulnerabilities,anticipate anticipated approximate approximately assumption assumptions contingencies could differ doubt doubtful exposure intangible may nearly possibility risk risks uncertain uncertainties,able alliance alliances attractive benefit better enhance enhancement enhancements gain gains good innovative opportunities profitable progress satisfy strength strong superior win,42.0,14.0,25.0,3.0,3.548,1,1,1,1,1,1,1,0,0,84.0
48,msft,2014-07-17,break cut ill late lie miss plea pleas restructuring sever sue sued taint,anticipate approximate approximately assumption assumptions believe could differ may revise risk risks uncertain uncertainties,benefit opportunity satisfy win,39.0,14.0,22.0,3.0,3.59,1,1,1,1,1,0,1,0,0,5.0
49,msft,2014-07-22,adverse break catastrophic claims closure conciliation corrupt corruption cut decline default defer dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fault fined force harm ill impair impairment infringe infringed late lie litigation lose loss losses miss outage outages plea pleas poses problem problems quit rationalize restructuring sever sue sued taint tense terminate terminated termination unanticipated unauthorized violation vulnerabilities,anticipate anticipated approximate approximately assumption assumptions believe contingencies could differ doubt doubtful exposure intangible may nearly possibility risk risks uncertain uncertainties,able alliance alliances benefit better effective efficiencies enable enabled encouraged enhance enhancement enhancements excited exclusive exclusively gain gains good improve innovation invent inventor opportunities outperform outperformed profitable progress satisfy strong superior tremendous win,40.0,16.0,21.0,3.0,3.675,0,1,1,0,1,0,0,0,0,9.0
50,msft,2014-07-31,against break closed cut defend disclose disclosed easing harm ill late lie lose loss losses miss plea pleas quit sue sued,may,able delight delighted effective excited gain gains happy innovator leadership opportunities opportunity satisfy valuable win,40.0,16.0,22.0,2.0,3.725,0,0,0,1,1,1,1,0,0,19.0
51,msft,2014-08-19,break cut lie miss resign resigned,,effective satisfy win,39.0,16.0,21.0,2.0,3.7439999999999998,1,1,0,1,1,1,1,0,0,29.0
52,msft,2014-09-17,against break closed cut defend disclose disclosed harm ill lie lose loss losses miss plea pleas quit sue sued,almost may nearly,able effective exceptional excited gain gains great leadership satisfy strength strengthen valuable win,40.0,19.0,19.0,2.0,3.875,0,0,1,0,0,0,0,0,0,36.0
53,msft,2014-10-23,adverse break catastrophic claims closure corrupt corruption cut decline declined dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail harm ill impair impairment infringe infringed late lie litigation lose loss losses miss negative outage outages plea pleas poses problem problems quit restructuring sever sue sued taint tense termination unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility risk risks uncertain uncertainties,able alliance alliances benefit better efficiencies empower gain gains good great innovating invent inventing opportunities positive profitable progress satisfy strong win,42.0,19.0,21.0,2.0,3.833,1,1,1,1,1,1,1,0,0,42.0
54,msft,2014-12-04,break cut ill lie miss reject rejected,depend dependent,gain gains satisfy win,44.0,21.0,20.0,3.0,3.841,1,1,0,0,1,0,1,0,0,53.0
55,msft,2015-01-26,adverse against break catastrophic claims closure corrupt corruption cut decline declined declines declining dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail harm ill impair impairment infringe infringed late lie litigation lose loss losses miss negative outage outages plea pleas poses problem problems quit restructuring sever sue sued taint tense termination unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility risk risks tending uncertain uncertainties,able alliance alliances benefit better enthusiasm excellence gain gains good leadership opportunities profitable satisfy strong win,41.0,20.0,18.0,3.0,3.8289999999999997,0,0,0,1,1,1,1,0,0,17.0
