,ticker,date,neg_text,uncert_text,pos_text,date_1,date_3,date_7
10,ibm,2015-01-21,break challenge challenges challenging closed collapse concern conciliation critical cut decline declined declines defer divest divested divesting divestiture divestitures exploit exploits force forced fraud ill imperative inconsistent lapse late lie lose losing loss lost miss plea pleas pled question questions quit recall restructuring sever slow slowdown sue sues threat threats unfavorable weak weaker weakness,almost anticipate anticipated assume assumed assuming assumption believe could depend differ may might nearly pending roughly sometime sometimes suggest suggested varied,able achieving attractive benefit best better collaboration despite effective enable enables enabling encourages enhance enhanced favorable gain gains good great greater improve improved improvement improvements improving innovate innovation innovations leadership leading opportunities opportunity pleased profitability profitable progress satisfy stability stabilization stabilize stabilized stable strength strengthen strengthening strong success successful tremendous win,2015-01-22,2015-01-24,2015-01-28
11,ibm,2015-01-30,break closed collapse cut deter disclose disclosed ill lack lapse late lie lose miss,,able effective encourages satisfy win,2015-01-31,2015-02-02,2015-02-06
12,ibm,2015-02-05,absence adverse against allege alleged bankrupt bankruptcy breach break calamity cancel canceled cease claims closed closure conflict conflicts contrary crisis cut damage damages default defaulted defaulting defaults defend defendant defendants defending delay delayed deter disclose disclosed erred error fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill impair impracticable impractical inability inadvisable inconsistent insolvency investigating investigation investigations lack late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative omission omissions omit omits omitted overdue penalty plea pleas poses postpone postponed postponement question questions quit refusal reparation sever solvency sue sued sues suspend suspended suspending suspension terminate terminated termination threat threaten threatened threatening unavailable,appear appearing appears approximate approximately assume assumed assuming believe conditional depend dependent differ may pending possible preliminary sometime sometimes varied vary,able adequately benefit best charitable conclusive effective enable enabling gain gains good great greater highest leading satisfaction satisfactory satisfied satisfy succeed succeeding success win,2015-02-06,2015-02-08,2015-02-12
13,ibm,2015-02-26,adverse against break closure collapse concern conciliation critical curtail curtailment curtailments cut decline declines deter divest divestiture downturn easing fail failure fined fines force ill imperative ineffective insolvency lapse late lie loss losses lying miss quit restructuring solvency taint weak weaken weakens,assume assumes assumption assumptions believe believes could differ fluctuation fluctuations intangible may pending revise risk risks uncertain uncertainties,able advancement advancements advantage alliance alliances attractive benefit better effective efficiency enable enables encourages enhance enhanced gain gains great greater ideal improve improves innovation invent invented inventing invention opportunities profitable progress satisfy stabilize stabilized stable strength strengthen strengthens strengths strong success successful successfully transparency win,2015-02-27,2015-03-01,2015-03-05
14,ibm,2015-03-31,break collapse cut divest divested divestiture ill lapse lie miss,approximate approximately,able benefit encourages gain gains great greater innovation innovations satisfy win,2015-04-01,2015-04-03,2015-04-07
15,ibm,2015-04-20,adverse against break closed collapse concern conciliation critical curtail curtailment curtailments cut decline deter disclose disclosed discontinue discontinued divest divested divestiture divestitures downturn easing erred fail failure fined fines force ill imperative ineffective insolvency lack lapse late lie lose loss losses lying miss overage quit restructuring sever solvency taint weak weaken weakens,approximate approximately assume assumes assumption assumptions believe believes could differ fluctuation fluctuations intangible may pending revise risk risks uncertain uncertainties,able alliance alliances benefit better effective efficiency enable enables encourages gain gains good improve improved improves improving innovation invent inventor opportunities progress satisfy strength strengthen strengthens strong success successful successfully transparency win,2015-04-21,2015-04-23,2015-04-27
16,ibm,2015-04-21,break challenge closed collapse concern conciliation corrected critical cut decline declined declines declining divest divested divestiture divestitures easing fined force fraud ill imperative lapse late lie litigation lose losing loss mislabel mislabeled miss plea pleas pled question questions quit sever slow slowdown weak weakness,almost assume assumed assuming believe could differ imprecise may nearly pending probably risk somewhat somewhere tending,able achieve adequately benefit benefitted best better collaboration encourages gain gains good great greater highest improve improved improvement improves improving innovate innovation innovations invent leading opportunities opportunity positive profitability profitable progress satisfy strength strengthen strengths strong stronger success successful successfully tremendous win,2015-04-22,2015-04-24,2015-04-28
17,ibm,2015-05-01,break closure collapse cut lapse lie miss,depend dependent,able encourages gain gains satisfy win,2015-05-02,2015-05-04,2015-05-08
18,ibm,2015-07-20,adverse against break closed closing collapse concern conciliation critical curtail curtailment curtailments cut decline declining deter disclose disclosed discontinue discontinued divest divested divestiture downturn easing erred fail failure fined fines force ill imperative ineffective insolvency lack lapse late lie lose losing loss losses lying miss negative overage pled quit restructuring sever solvency taint weak weaken weakens,approximate approximately assume assumes assumption assumptions believe believes could differ fluctuation fluctuations intangible may pending revise risk risks roughly uncertain uncertainties,able alliance alliances benefit better effective efficiency enable enables encourages gain gains good improve improved improvement improvements improves improving innovate innovation invent inventor opportunities progress satisfy strength strengthen strengthens strong success successful successfully transparency win,2015-07-21,2015-07-23,2015-07-27
19,ibm,2015-07-21,bad break closed collapse concern conciliation critical cut decline declined declining divest divested divestiture divestitures easing force ill imperative investigation lapse late lie lose losing miss plea pleas pled question questions recall sever threat threats volatility weak weakness,almost believe could depend dependent depends differ may nearly pending roughly variable volatility,able achieve achieved alliance benefit benefitted best better boost breakthrough collaboration effective enable encourages encouraging enhancing gain gaining gains good great greater highest improve improved improvement improves improving innovation innovations innovative invent inventor leadership leading opportunity profitability progress satisfy stable strength strengthen strengthening strong stronger strongest valuable win,2015-07-22,2015-07-24,2015-07-28
20,ibm,2015-08-04,adverse against allege alleged bankrupt bankruptcy breach break calamity cancel canceled cease claims closed closure collapse concern conflict conflicts contrary crisis cut damage damages default defaulted defaulting defaults defend defendant defendants defending delay delayed deter disclose disclosed erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill impair impracticable impractical inability inadvisable inconsistent insolvency investigating investigation investigations lack lapse late lie limitation limitations lose loses losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative omission omissions omit omits omitted overdue penalty plea pleas poses postpone postponed question questions quit refusal reparation sever solvency sue sued suspend suspended suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid,assume assumed believe conditional could depend dependent differ may pending possible preliminary sometime sometimes varied vary,able adequately beneficial benefit best charitable conclusive effective enable enabling exclusive gain gains good great greater leading satisfaction satisfactory satisfied satisfy succeed succeeding success win,2015-08-05,2015-08-07,2015-08-11
21,ibm,2015-09-28,break collapse cut ill lapse lie miss,,able delight delighted effective encourages satisfy win,2015-09-29,2015-10-01,2015-10-05
22,ibm,2015-10-19,adverse against break closed closing collapse concern conciliation critical curtail curtailment curtailments cut decline declines deter disclose disclosed discontinue discontinued divest divested divestiture downturn easing erred fail failure fined fines force ill imperative ineffective insolvency lack lapse late lie lose losing loss losses lying miss overage pled quit restructuring sever solvency taint weak weaken weakens,approximate approximately assume assumes assumption assumptions believe believes could differ fluctuation fluctuations intangible may pending revise risk risks uncertain uncertainties,able alliance alliances benefit better effective efficiency enable enables encourages gain gains good improve improves improving innovation invent inventor opportunities progress satisfy strength strengthen strengthens strong success successful successfully transparency win,2015-10-20,2015-10-22,2015-10-26
23,ibm,2015-10-20,anomalies break closed collapse concern conciliation corrects cut decline declines declining delay delays divest divested divestiture divestitures easing erred error force ill imperative lack lapse late lie lose loss miss plea pleas pled question questions quit recall sever slow slowdown sue sues weak weaker weakness,anomalies believe could differ may nearly pending possibilities predict predicted roughly variable variables varied,able advantage advantages alliance benefit best bolstering collaboration effective efficiency efficient enable enabling encourages enhance enhanced enhancing gain gains good great greater improve improved improvement improvements innovation innovations innovative invent inventing inventor leading opportunity premier progress satisfy stable strength strong strongest success tremendous win,2015-10-21,2015-10-23,2015-10-27
24,ibm,2015-11-06,adverse against allege alleged bankrupt bankruptcy breach break calamity cancel canceled cease claims closed closure collapse conflict conflicts contrary crisis cut damage damages default defaulted defaulting defaults defend defendant defendants defending delay delayed deter disclose disclosed erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill impair impracticable impractical inability inadvisable inconsistent insolvency investigating investigation investigations lack lapse late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative omission omissions omit omits omitted overdue penalty plea pleas poses postpone postponed question questions quit refusal reparation sever solvency sue sued sues suspend suspended suspending suspension terminate terminated termination threat threaten threatened threatening unavailable,appear appearing assume assumed assuming believe conditional depend dependent differ may pending possible preliminary sometime sometimes varied vary,able adequately benefit best charitable conclusive effective enable enabling gain gains good great greater highest leading satisfaction satisfactory satisfied satisfy succeed succeeding success win,2015-11-07,2015-11-09,2015-11-13
25,ibm,2016-01-04,absence against allege alleged break catastrophe cease ceased ceases closed collapse concern confine confined contested contrary criminal cut destroy destroyed destruction deter disaster disclose disclosed dispose dissent erred fail failure fined fines force forego ill inability incapable incapacity incident inconsistent lapse late lie limitation limitations lose loss lost miss omission omissions pled poses question refuse reject rejecting resign resignation resigned restate restated restatement restatements sever sue sued terminate termination threat threaten threatened unable unavailable,appear appearing depend dependent indeterminate may might tending,able advances beneficial beneficially benefit best desired effective efficient empower empowered encourages gain gains good satisfy succeed succeeding success successful successfully valuable win,2016-01-05,2016-01-07,2016-01-11
26,ibm,2016-01-19,adverse against break closed closing collapse concern conciliation critical curtail curtailment curtailments cut defer deter disclose disclosed discontinue discontinued divest divested divestiture divestitures downturn easing erred fail failure fined fines force ill imperative ineffective insolvency lack lapse late lie lose losing loss losses lying miss overage pled quit restructuring sever solvency taint weak weaken weakens,approximate approximately assume assumes assumption assumptions believe believes could differ fluctuation fluctuations intangible may nearly pending revise risk risks uncertain uncertainties,able alliance alliances benefit better effective efficiency enable enables encourages gain gains good great greater improve improves innovation invent inventor opportunities progress satisfy strength strengthen strengthened strengthens strong success successful successfully transparency win,2016-01-20,2016-01-22,2016-01-26
27,ibm,2016-01-20,break collapse concern cut ill imperative lapse late lie lying miss question,could differ may possible,able bolstering encourages good improve improved improvement satisfy tremendous win,2016-01-21,2016-01-23,2016-01-27
28,ibm,2016-01-20,break challenge challenges closed collapse concern conciliation critical cut decline declined declines declining disrupt disrupted divest divestiture divestitures easing force ill imperative lapse late lie lose losing lying miss plea pleas question questions quit recall weak weaker weakness,almost assumption assumptions could differ may nearly pending roughly suggest suggested,able advantage benefit confident easily easy effective efficiency efficient efficiently enable enables encourages gain gains good great greater improve improvement innovation innovations invent inventor leading opportunities opportunity pleased premier progress satisfy strength strengthen strengthening strong strongest success successful tremendous tremendously valuable win,2016-01-21,2016-01-23,2016-01-27
29,ibm,2016-01-26,break collapse cut easing ill lapse lie miss plea pleas,,able effective encourages innovation leading pleased profitability satisfy success successful win,2016-01-27,2016-01-29,2016-02-02
30,ibm,2016-01-28,break cancel cancelled cease ceases closed collapse cut deter disclose disclosed ill lack lapse lie lose miss quit termination,,able encourages satisfy win,2016-01-29,2016-01-31,2016-02-04
31,ibm,2016-02-18,absence adverse against allege alleged bankrupt bankruptcy breach break calamity cancel canceled cease claims closed closure collapse conflict conflicts contrary crisis cut damage damages default defaulted defaulting defaults defend defendant defendants defending delay delayed deter disclose disclosed erred error fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill impair impracticable impractical inability inadvisable inconsistent insolvency investigating investigation investigations lack lapse late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative omission omissions omit omits omitted overdue penalty plea pleas poses postpone postponed postponement question questions quit refusal reparation sever solvency sue sued sues suspend suspended suspending suspension terminate terminated termination threat threaten threatened threatening unavailable,appear appearing appears approximate approximately assume assumed assuming believe conditional depend dependent differ may pending possible preliminary sometime sometimes varied vary,able adequately benefit best charitable conclusive effective enable enabling gain gains good great greater highest leading satisfaction satisfactory satisfied satisfy succeed succeeding success win,2016-02-19,2016-02-21,2016-02-25
32,ibm,2016-02-25,break challenge challenges closure collapse conciliation critical cut deter displace dispute disputes divest divestiture force fraud ill lapse late lie malicious miss vulnerabilities,could depend depending differ may nearly pending variable variables vary,able better collaboration collaborations collaborative confident efficiency encourages improve improved improvement innovation innovations invent inventor leadership leading opportunities satisfy strength strengths win,2016-02-26,2016-02-28,2016-03-03
33,ibm,2016-02-25,adverse break closure collapse concern conciliation contraction critical cut deter disrupt disruption disruptive divest divested downturn easing fail failure ill imperative incident ineffective lapse late lie lost miss pled problem problems sever sue sues suffer suffering taint,assume assumes assumption assumptions could differ fluctuation fluctuations may pending revise risk risks tending uncertain uncertainties,able advantage alliance alliances better creativity effective efficiency enable enabling encourages enhance excellence improve improvement improving innovation invent invented inventing leadership leading opportunities opportunity popular progress satisfy solving success successful successfully win,2016-02-26,2016-02-28,2016-03-03
34,ibm,2016-02-25,against break closing closure closures collapse conciliation critical curtail curtailment curtailments cut declining deter divest divested easing fined fines ill imperative insolvency lapse late lie lose losing loss losses lying miss quit restructuring sever solvency weak weaken weakens,approximate believe believes could differ fluctuation fluctuations intangible may,able better effective efficiency enable enabled enables encourages gain gains improve improves innovation invent inventing opportunities opportunity progress satisfy stable strength strengthen strengthens strong transparency win,2016-02-26,2016-02-28,2016-03-03
35,ibm,2016-03-04,adverse against allege alleged bankrupt bankruptcy breach break calamity cancel canceled cancellation cease claims closed closure collapse concern conflict conflicts contrary crisis cut damage damages default defaulted defaulting defaults defend defendant defendants defending delay delayed deter disclose disclosed erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill impair impracticable impractical inability inadvisable inconsistent insolvency investigating investigation investigations lack lapse late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative omission omissions omit omits omitted overdue penalty plea pleas poses postpone postponed question questions quit refusal reparation sever solvency sue sued suspend suspended suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid,alteration assume assumed believe conditional could depend dependent differ may pending possible preliminary sometime sometimes variation varied vary,able adequately beneficial benefit best charitable conclusive effective enable enabling gain gains good great greater leading satisfaction satisfactory satisfied satisfy succeed success win,2016-03-05,2016-03-07,2016-03-11
36,ibm,2016-03-31,break collapse critical cut ill imperative lapse late lie lose lying miss reparation sever,may,able better effective encourages opportunity progress satisfy transparency win,2016-04-01,2016-04-03,2016-04-07
37,ibm,2016-04-18,adverse against break closed closing collapse concern conciliation critical curtail curtailment curtailments cut decline deter disclose disclosed disclosing discontinue discontinued downturn easing erred fail failure fined fines force ill imperative ineffective insolvency lack lapse late lie lose losing loss losses lying miss overage plea pleas quit restructuring sever solvency sue sues taint weak weaken weakens weakness,approximate approximately assume assumes assumption assumptions believe believes could differ exposure fluctuation fluctuations intangible intangibles may nearly pending revise revised risk risks uncertain uncertainties,able alliance alliances benefit better effective efficiency enable enabled enables encourages enhance gain gains improve improvement improves innovation opportunities pleased progress resolve satisfy strength strengthen strengthens strong success successful successfully transparency win,2016-04-19,2016-04-21,2016-04-25
38,ibm,2016-04-19,break broken closed closure collapse concern conciliation critical cut decline drag easing fined force ill imperative incident lapse late lie lose losing loss lying miss negative plea pleas problem problems question questions quit recall sever underutilization volatile weak weakness,anticipate anticipated believe could differ exposure may maybe nearly pending uncertain volatile,able achieve benefit best better collaborative confident effective efficiency enable enabling encouraged encourages enhance enhanced gain good great greater improve improved improvement improvements improving innovation innovations innovative leadership leading opportunity progress satisfy solving stability stable strength strengthen strengthened strong success valuable win,2016-04-20,2016-04-22,2016-04-26
39,ibm,2016-04-29,break closure collapse cut lapse lie miss,depend dependent,able encourages gain gains satisfy win,2016-04-30,2016-05-02,2016-05-06
40,ibm,2016-06-13,absence acquit adverse against allegation allegations allege alleged allegedly alleges alleging bad bankrupt bankruptcy breach breached break cancel canceled cancellation cancellations cancelled catastrophic cease ceased ceases challenge challenges challenging claiming claims closed closing closings closure closures collapse complain complaint complaints concern conciliation conciliations contested correction corrections counterclaim counterclaims critical curtail curtailment curtailments cut damage damages decline declined declines declining default defaulted defend defendant defendants defer deficit delay delayed demolish demolished denied depleting depletion deprecation deter deteriorate deterioration devalue devalued deviate deviation difficult disagree disagrees disclose disclosed discloses disclosing discontinuation discontinue discontinued discontinuing dismiss dismissal dismissed dispose dispute disrupt disrupted divest divested divesting divestiture divestitures doubt doubtful downturn downward easing erosion erred erring error excessive exploit expose exposed fail failing fails failure false fault faulted fined fines force forced forcing foreclosure foreclosures forego foregone forfeit forfeited forfeiture forfeitures fraud fraudulent harm ill illegal illiquid impair impaired impairment impairments imperative improper inadequate incident inconsistent ineffective ineffectiveness infringe infringement injuries insolvency interfere interference intrusion investigating investigation investigations lack lacking lag lapse lapsed lapses late lie limitation limitations liquidation litigation lose loses losing loss losses lost lying mismatch mismatches misrepresent misrepresentation misrepresentations miss missed misstate misstatement misstatements negative negligence noncompliance nonfunctional nonperforming nuisance outdated overage overpayment penalties penalty plaintiff plaintiffs plea pleas pled poses posing prevention protest protracted punitive question questions quit reassessment reckless recklessness reject rejected rejecting reparation repossessing repossession repossessions restructuring restructurings sacrifice sacrifices sever severe slow slowdown solvency strain strained subjected sue sued sues suing taint terminate terminated terminates terminating termination terminations threat threats trouble troubled unable unanticipated unauthorized uncollectibility uncollectible uncover undelivered underfunded underpayment undue unexpected unfair unforeseen unfulfilled unfunded unpaid unpredictable unprofitable unreliable unsold unsuccessful violate violated violation violations volatile volatility vulnerabilities weak weaken weakening weaker weakness worse writedown writedowns,almost anticipate anticipated anticipates anticipation apparent appear appearing appears approximate approximately approximates approximation assume assumed assumes assuming assumption assumptions believe believed believes conditional conditionally contingencies contingency contingent contingently could depend dependence dependency dependent depending depends deviate deviation differ differing differs doubt doubtful exposure exposures fluctuating fluctuation fluctuations hidden indefinite indefinitely indeterminate intangible intangibles likelihood may might nearly occasionally pending possible predict prediction predictions predictive probabilities probability probable reassess reassesses reassessment revise revised risk risks sometime sometimes tending uncertain uncertainties uncertainty unexpected unguaranteed unobservable unpredictable unsettled unspecified variability variable variables varied vary varying volatile volatility,able achieve achieved achievement achieving advances advancing advantage alliance alliances assure assured attractive benefit benefited benefiting benefitted best better bolstered bolstering breakthrough breakthroughs collaboration constructive creative despite easier easily effective efficiencies efficiency efficient efficiently empower enable enabled enables enabling encourages enhance enhancement enhancements exclusive exclusively favorable favorably gain gained gains good great greater highest honor honoring improve improved improvement improvements improves improving innovation innovations innovative invent invention inventions inventor leadership leading opportunities opportunity positive premier proactive profitability profitable progress resolve satisfaction satisfied satisfy satisfying smooth stabilize stable strength strengthen strengthened strengthening strengthens strong stronger strongest succeed succeeding success successful superior transparency tremendous tremendously unparalleled valuable win,2016-06-14,2016-06-16,2016-06-20
41,ibm,2016-07-18,adverse against break closed closure collapse concern conciliation conciliations critical curtail curtailment curtailments cut decline declines deter disclose disclosed discontinue discontinued downturn easing erred fail failure fined fines ill imperative inconsistent ineffective insolvency lack lapse late lie lose loss losses lying miss overage plea pleas quit restructuring sever solvency sue sues taint weak weaken weakened weakens,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ fluctuation fluctuations intangible intangibles may nearly pending revise risk risks uncertain uncertainties unknown,able alliance alliances benefit better breakthrough breakthroughs effective efficiency enable enabled enables encourages enhance gain gains good improve improved improvement improves innovation innovations leadership leading opportunities satisfy strength strengthen strengthens strong success successful successfully transparency win,2016-07-19,2016-07-21,2016-07-25
42,ibm,2016-07-19,break closed closure collapse concern conciliation conciliations critical cut decline declined declines declining drag fined force harm ill incident inconsistency lapse late lie lose losing miss plea pleas question questions quit recall sue sues weak weaker weakness,approximate approximately believe believes could differ may nearly pending predict variable varied,able advantage benefit better breakthrough collaborate collaborative easier easily effective efficiency enable enabled enables encourages gain gains good great impress improve improved improvement improvements innovation innovations innovative leadership leading opportunities progress resolve satisfy stable strength strong strongest success successful win,2016-07-20,2016-07-22,2016-07-26
43,ibm,2016-10-17,adverse against break closed closure collapse concern conciliation conciliations critical curtail curtailment curtailments cut decline declined declines deter disclose disclosed discontinue discontinued downturn easing erred fail failure fined fines ill imperative inconsistent ineffective insolvency lack lapse late lie lose loss losses lying miss overage plea pleas quit restructuring sever solvency sue sues taint weak weaken weakens,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ fluctuation fluctuations intangible intangibles may pending revise risk risks uncertain uncertainties,able alliance alliances benefit better breakthrough effective efficiency enable enables enabling encourages enhancing gain gains great greatest improve improvement improves innovation leadership opportunities satisfy stability strength strengthen strengthens strong success successful successfully transparency win,2016-10-18,2016-10-20,2016-10-24
44,ibm,2016-10-18,break closure collapse concern conciliation conciliations critical cut decline declined declines declining drag erred escalating fined force ill imperative lapse late lie losing lying miss plea pleas question questions quit recall sever volatility weak weaker,almost approximate approximately believe believes could differ may nearly pending risk risks sometime sometimes tending uncertain variable volatility,able achieve alliance attractive attractiveness benefit best better easier easily easy effective efficiencies efficient empower enable enabling encourages gain gains good great improve improved improvement improvements innovate innovation innovative integrity invent inventing leadership leading opportunities opportunity proactive proactively progress satisfy stability stabilizing stable strength strengthen strong success successful tremendous win,2016-10-19,2016-10-21,2016-10-25
45,ibm,2016-11-01,adverse against allege alleged bankrupt bankruptcy breach break calamity cancel canceled cancellation cease claims closed closure collapse concern conflict conflicts contrary crisis cut damage damages default defaulted defaulting defaults defend defendant defendants defending delay delayed deter disclose disclosed encumbrance erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill impair impracticable impractical inability inadvisable inconsistent insolvency investigating investigation investigations lack lapse late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative omission omissions omit omits omitted overdue penalty plea pleas pled poses postpone postponed question questions quit refusal reparation sever solvency sue sued suspend suspended suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid,alteration assume assumed believe conditional could depend dependent differ may pending possible preliminary sometime sometimes variation varied vary,able adequately beneficial benefit best charitable conclusive effective enable enabling gain gains good leading satisfaction satisfactory satisfied satisfy succeed success win,2016-11-02,2016-11-04,2016-11-08
46,ibm,2016-12-13,break collapse cut deter ill lapse late lie lose miss quit resign resignation resigned,may,able effective encourages satisfy win,2016-12-14,2016-12-16,2016-12-20
47,ibm,2016-12-16,break collapse cut fined ill lapse lie miss,,able effective encourages satisfy win,2016-12-17,2016-12-19,2016-12-23
48,ibm,2017-01-19,adverse against break closed closure collapse concern conciliation conciliations critical curtail curtailment curtailments cut decline declined declines deter disclose disclosed discontinue discontinued downturn easing erred fail failure fined fines force ill imperative inconsistent ineffective insolvency lack lapse late lie lose loss losses lying miss overage plea pleas poses problem problems quit restructuring sever solvency sue sues taint weak weaken weakens weakness,almost approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ fluctuation fluctuations intangible intangibles may pending revise risk risks uncertain uncertainties,able alliance alliances benefit best better effective efficiency enable enables enabling encourages gain gains improve improved improvement improves innovation leading opportunities opportunity progress satisfy strength strengthen strengthened strengthens strong success successful successfully transparency win,2017-01-20,2017-01-22,2017-01-26
